museum_id	country_gss	country_name	region_gss	region_name
mm.ace.1187	E92000001	England	E12000006	East of England
mm.misc.220	S92000003	Scotland	S92000003	Scotland
mm.musa.230	E92000001	England	E12000004	East Midlands
mm.ace.516	E92000001	England	E12000009	South West
mm.New.149	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.New.148	E92000001	England	E12000002	North West
mm.New.147	NA	NA	NA	NA
mm.New.146	E92000001	England	E12000009	South West
mm.domus.SE404	E92000001	England	E12000008	South East
mm.domus.SE119	E92000001	England	E12000008	South East
mm.fcm.262	E92000001	England	E12000004	East Midlands
mm.New.142	W92000004	Wales	W92000004	Wales
mm.New.141	E92000001	England	E12000005	West Midlands
mm.New.140	E92000001	England	E12000001	North East
mm.domus.NW152	E92000001	England	E12000002	North West
mm.aim82M.049	E92000001	England	E12000006	East of England
mm.aim82M.048	E92000001	England	E12000008	South East
mm.aim82M.045	E92000001	England	E12000009	South West
mm.aim82M.044	E92000001	England	E12000001	North East
mm.aim82M.047	E92000001	England	E12000009	South West
mm.aim82M.046	E92000001	England	E12000009	South West
mm.aim82M.041	E92000001	England	E12000009	South West
mm.aim82M.040	E92000001	England	E12000009	South West
mm.aim82M.043	E92000001	England	E12000005	West Midlands
mm.aim82M.042	E92000001	England	E12000004	East Midlands
mm.domus.SE471	E92000001	England	E12000007	London
mm.New.36	E92000001	England	E12000007	London
mm.domus.NW011	E92000001	England	E12000002	North West
mm.misc.222	S92000003	Scotland	S92000003	Scotland
mm.domus.SE473	E92000001	England	E12000007	London
mm.domus.SC059	S92000003	Scotland	S92000003	Scotland
mm.domus.SE472	E92000001	England	E12000007	London
mm.New.124	E92000001	England	E12000004	East Midlands
mm.domus.NW014	E92000001	England	E12000002	North West
mm.aim.1101	E92000001	England	E12000007	London
mm.domus.NW015	E92000001	England	E12000002	North West
mm.musa.126	E92000001	England	E12000003	Yorkshire and The Humber
mm.mald.079	W92000004	Wales	W92000004	Wales
mm.musa.120	E92000001	England	E12000006	East of England
mm.domus.NW016	E92000001	England	E12000002	North West
mm.musa.122	E92000001	England	E12000008	South East
mm.domus.YH144	E92000001	England	E12000003	Yorkshire and The Humber
mm.mgs.391	S92000003	Scotland	S92000003	Scotland
mm.domus.NW017	E92000001	England	E12000002	North West
mm.musa.129	E92000001	England	E12000009	South West
mm.fcm.151	S92000003	Scotland	S92000003	Scotland
mm.domus.SE570	E92000001	England	E12000007	London
mm.domus.NW019	E92000001	England	E12000002	North West
mm.wiki.249	E92000001	England	E12000004	East Midlands
mm.wiki.414	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.SE572	E92000001	England	E12000008	South East
mm.hha.175	S92000003	Scotland	S92000003	Scotland
mm.domus.SE573	E92000001	England	E12000007	London
mm.domus.SE399	E92000001	England	E12000007	London
mm.mgs.390	S92000003	Scotland	S92000003	Scotland
mm.aim82M.022	E92000001	England	E12000007	London
mm.wiki.092	E92000001	England	E12000009	South West
mm.aim82M.021	E92000001	England	E12000001	North East
mm.aim.0778	E92000001	England	E12000002	North West
mm.aim.0351	E92000001	England	E12000008	South East
mm.aim82M.020	E92000001	England	E12000008	South East
mm.musa.058	E92000001	England	E12000008	South East
mm.wiki.091	E92000001	England	E12000009	South West
mm.New.122	E92000001	England	E12000009	South West
mm.musa.050	E92000001	England	E12000008	South East
mm.musa.052	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.musa.053	E92000001	England	E12000009	South West
mm.musa.055	E92000001	England	E12000008	South East
mm.musa.057	E92000001	England	E12000009	South West
mm.domus.SW183	E92000001	England	E12000009	South West
mm.domus.SW182	E92000001	England	E12000009	South West
mm.domus.SW181	E92000001	England	E12000009	South West
mm.domus.SW187	E92000001	England	E12000009	South West
mm.domus.SW186	E92000001	England	E12000009	South West
mm.domus.SW185	E92000001	England	E12000009	South West
mm.fcm.001	E92000001	England	E12000006	East of England
mm.New.27	E92000001	England	E12000006	East of England
mm.New.26	E92000001	England	E12000008	South East
mm.domus.SW189	E92000001	England	E12000009	South West
mm.domus.SW188	E92000001	England	E12000009	South West
mm.New.22	S92000003	Scotland	S92000003	Scotland
mm.New.21	E92000001	England	E12000008	South East
mm.New.20	E92000001	England	E12000007	London
mm.hha.049	E92000001	England	E12000009	South West
mm.aim.0074	E92000001	England	E12000008	South East
mm.aim.0077	E92000001	England	E12000008	South East
mm.hha.041	E92000001	England	E12000009	South West
mm.hha.040	E92000001	England	E12000009	South West
mm.hha.043	E92000001	England	E12000009	South West
mm.hha.042	E92000001	England	E12000009	South West
mm.aim.0079	E92000001	England	E12000007	London
mm.hha.044	E92000001	England	E12000009	South West
mm.hha.047	E92000001	England	E12000009	South West
mm.hha.046	E92000001	England	E12000009	South West
mm.MDN.029	E92000001	England	E12000005	West Midlands
mm.MDN.028	E92000001	England	E12000005	West Midlands
mm.misc.263	E92000001	England	E12000007	London
mm.aim.1217	E92000001	England	E12000002	North West
mm.domus.SW169	E92000001	England	E12000009	South West
mm.domus.SW168	E92000001	England	E12000009	South West
mm.MDN.021	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.MDN.020	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.MDN.023	E92000001	England	E12000005	West Midlands
mm.MDN.022	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.SW161	E92000001	England	E12000009	South West
mm.MDN.024	E92000001	England	E12000005	West Midlands
mm.domus.SW163	E92000001	England	E12000009	South West
mm.domus.SW162	E92000001	England	E12000009	South West
mm.domus.EM073	E92000001	England	E12000004	East Midlands
mm.domus.SE294	E92000001	England	E12000006	East of England
mm.domus.SE297	E92000001	England	E12000008	South East
mm.domus.SE296	E92000001	England	E12000008	South East
mm.misc.148	E92000001	England	E12000009	South West
mm.misc.149	S92000003	Scotland	S92000003	Scotland
mm.domus.SE293	E92000001	England	E12000008	South East
mm.domus.EM074	E92000001	England	E12000004	East Midlands
mm.misc.144	E92000001	England	E12000008	South East
mm.misc.145	S92000003	Scotland	S92000003	Scotland
mm.misc.146	S92000003	Scotland	S92000003	Scotland
mm.hha.190	W92000004	Wales	W92000004	Wales
mm.misc.140	E92000001	England	E12000007	London
mm.misc.141	E92000001	England	E12000007	London
mm.misc.142	S92000003	Scotland	S92000003	Scotland
mm.misc.143	E92000001	England	E12000002	North West
mm.domus.SE057	E92000001	England	E12000007	London
mm.domus.SE056	E92000001	England	E12000006	East of England
mm.domus.SE054	E92000001	England	E12000007	London
mm.domus.SE053	E92000001	England	E12000007	London
mm.domus.SE052	E92000001	England	E12000007	London
mm.domus.SE051	E92000001	England	E12000006	East of England
mm.domus.SE050	E92000001	England	E12000007	London
mm.mgs.093	S92000003	Scotland	S92000003	Scotland
mm.domus.SE059	E92000001	England	E12000007	London
mm.domus.SE058	E92000001	England	E12000007	London
mm.domus.SW010	E92000001	England	E12000009	South West
mm.domus.WM111	E92000001	England	E12000005	West Midlands
mm.domus.EM099	E92000001	England	E12000004	East Midlands
mm.domus.EM098	E92000001	England	E12000004	East Midlands
mm.aim.0679	W92000004	Wales	W92000004	Wales
mm.aim.0678	E92000001	England	E12000004	East Midlands
mm.domus.EM095	E92000001	England	E12000004	East Midlands
mm.domus.EM094	E92000001	England	E12000004	East Midlands
mm.domus.EM097	E92000001	England	E12000004	East Midlands
mm.domus.EM096	E92000001	England	E12000004	East Midlands
mm.New.4	E92000001	England	E12000004	East Midlands
mm.domus.EM090	E92000001	England	E12000004	East Midlands
mm.domus.EM093	E92000001	England	E12000004	East Midlands
mm.domus.EM092	E92000001	England	E12000004	East Midlands
mm.domus.SW150	E92000001	England	E12000009	South West
mm.MDN.015	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.MDN.016	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.WM116	E92000001	England	E12000005	West Midlands
mm.domus.SC284	S92000003	Scotland	S92000003	Scotland
mm.domus.SC285	S92000003	Scotland	S92000003	Scotland
mm.domus.SC287	S92000003	Scotland	S92000003	Scotland
mm.domus.SC280	S92000003	Scotland	S92000003	Scotland
mm.domus.SC281	S92000003	Scotland	S92000003	Scotland
mm.domus.SC282	S92000003	Scotland	S92000003	Scotland
mm.domus.SC283	S92000003	Scotland	S92000003	Scotland
mm.New.5	E92000001	England	E12000007	London
mm.domus.SW154	E92000001	England	E12000009	South West
mm.domus.SC288	S92000003	Scotland	S92000003	Scotland
mm.domus.SC289	S92000003	Scotland	S92000003	Scotland
mm.domus.SW155	E92000001	England	E12000009	South West
mm.domus.WA004	W92000004	Wales	W92000004	Wales
mm.domus.WA005	W92000004	Wales	W92000004	Wales
mm.domus.WA006	W92000004	Wales	W92000004	Wales
mm.domus.WA007	W92000004	Wales	W92000004	Wales
mm.domus.NW079	E92000001	England	E12000002	North West
mm.mgs.279	S92000003	Scotland	S92000003	Scotland
mm.domus.WA002	W92000004	Wales	W92000004	Wales
mm.domus.WA003	W92000004	Wales	W92000004	Wales
mm.domus.YH171	E92000001	England	E12000003	Yorkshire and The Humber
mm.MDN.013	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.WA009	W92000004	Wales	W92000004	Wales
mm.domus.YH170	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.218	E92000001	England	E12000009	South West
mm.misc.219	S92000003	Scotland	S92000003	Scotland
mm.aim.0490	E92000001	England	E12000006	East of England
mm.aim.0496	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SC268	S92000003	Scotland	S92000003	Scotland
mm.misc.170	E92000001	England	E12000002	North West
mm.domus.SC266	S92000003	Scotland	S92000003	Scotland
mm.domus.SC267	S92000003	Scotland	S92000003	Scotland
mm.domus.SC264	S92000003	Scotland	S92000003	Scotland
mm.domus.SC265	S92000003	Scotland	S92000003	Scotland
mm.domus.SC262	S92000003	Scotland	S92000003	Scotland
mm.domus.SC263	S92000003	Scotland	S92000003	Scotland
mm.domus.SC260	S92000003	Scotland	S92000003	Scotland
mm.domus.SC261	S92000003	Scotland	S92000003	Scotland
mm.domus.WA042	W92000004	Wales	W92000004	Wales
mm.wiki.198	E92000001	England	E12000008	South East
mm.aim.0254	E92000001	England	E12000002	North West
mm.wiki.195	E92000001	England	E12000008	South East
mm.wiki.194	E92000001	England	E12000008	South East
mm.wiki.193	E92000001	England	E12000008	South East
mm.wiki.192	E92000001	England	E12000008	South East
mm.wiki.191	E92000001	England	E12000002	North West
mm.wiki.190	E92000001	England	E12000002	North West
mm.domus.YH138	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.248	E92000001	England	E12000004	East Midlands
mm.domus.WM048	E92000001	England	E12000005	West Midlands
mm.ace.1189	E92000001	England	E12000001	North East
mm.wiki.209	E92000001	England	E12000006	East of England
mm.wiki.208	E92000001	England	E12000006	East of England
mm.domus.WM044	E92000001	England	E12000005	West Midlands
mm.domus.WM045	E92000001	England	E12000005	West Midlands
mm.ace.1186	E92000001	England	E12000005	West Midlands
mm.misc.115	E92000001	England	E12000006	East of England
mm.ace.1180	E92000001	England	E12000007	London
mm.domus.YH134	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.WM042	E92000001	England	E12000005	West Midlands
mm.domus.WM043	E92000001	England	E12000005	West Midlands
mm.domus.SC190	S92000003	Scotland	S92000003	Scotland
mm.domus.SC191	S92000003	Scotland	S92000003	Scotland
mm.domus.SC192	S92000003	Scotland	S92000003	Scotland
mm.domus.SC193	S92000003	Scotland	S92000003	Scotland
mm.domus.SC194	S92000003	Scotland	S92000003	Scotland
mm.domus.SC195	S92000003	Scotland	S92000003	Scotland
mm.aim.0389	E92000001	England	E12000006	East of England
mm.domus.SC197	S92000003	Scotland	S92000003	Scotland
mm.ace.1214	E92000001	England	E12000008	South East
mm.ace.1215	E92000001	England	E12000008	South East
mm.ace.1216	E92000001	England	E12000004	East Midlands
mm.ace.1217	E92000001	England	E12000006	East of England
mm.ace.1210	E92000001	England	E12000008	South East
mm.aim.0382	E92000001	England	E12000005	West Midlands
mm.ace.1212	E92000001	England	E12000006	East of England
mm.ace.1213	E92000001	England	E12000008	South East
mm.wiki.427	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.426	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.nimc.017	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.nimc.016	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.423	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.422	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.nimc.013	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.420	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.SC169	S92000003	Scotland	S92000003	Scotland
mm.misc.007	E92000001	England	E12000008	South East
mm.nimc.018	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.429	W92000004	Wales	W92000004	Wales
mm.wiki.428	W92000004	Wales	W92000004	Wales
mm.New.150	E92000001	England	E12000007	London
mm.wiki.274	E92000001	England	E12000002	North West
mm.domus.SW148	E92000001	England	E12000009	South West
mm.New.152	E92000001	England	E12000006	East of England
mm.aim.0817	E92000001	England	E12000007	London
mm.hha.157	S92000003	Scotland	S92000003	Scotland
mm.New.153	E92000001	England	E12000001	North East
mm.aim.0812	E92000001	England	E12000004	East Midlands
mm.domus.SC168	S92000003	Scotland	S92000003	Scotland
mm.domus.SE020	E92000001	England	E12000007	London
mm.aim.0818	E92000001	England	E12000007	London
mm.domus.SC068	S92000003	Scotland	S92000003	Scotland
mm.domus.SC069	S92000003	Scotland	S92000003	Scotland
mm.domus.SC064	S92000003	Scotland	S92000003	Scotland
mm.domus.SC065	S92000003	Scotland	S92000003	Scotland
mm.domus.SC066	S92000003	Scotland	S92000003	Scotland
mm.New.157	E92000001	England	E12000008	South East
mm.domus.SC061	S92000003	Scotland	S92000003	Scotland
mm.domus.SC062	S92000003	Scotland	S92000003	Scotland
mm.domus.SC063	S92000003	Scotland	S92000003	Scotland
mm.New.91	NA	NA	NA	NA
mm.New.97	S92000003	Scotland	S92000003	Scotland
mm.musa.386	E92000001	England	E12000008	South East
mm.domus.SW083	E92000001	England	E12000009	South West
mm.domus.SW080	E92000001	England	E12000009	South West
mm.domus.WM017	E92000001	England	E12000005	West Midlands
mm.New.99	E92000001	England	E12000002	North West
mm.domus.SW081	E92000001	England	E12000009	South West
mm.domus.SE130	NA	NA	NA	NA
mm.aim.0926	E92000001	England	E12000008	South East
mm.aim.0925	E92000001	England	E12000004	East Midlands
mm.domus.YH040	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH043	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH045	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH044	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH047	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH046	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH049	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH048	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SW085	E92000001	England	E12000009	South West
mm.New.216	E92000001	England	E12000008	South East
mm.domus.WM016	E92000001	England	E12000005	West Midlands
mm.New.95	E92000001	England	E12000008	South East
mm.misc.052	E92000001	England	E12000006	East of England
mm.misc.211	E92000001	England	E12000009	South West
mm.domus.SE131	E92000001	England	E12000006	East of England
mm.musa.335	E92000001	England	E12000009	South West
mm.musa.334	E92000001	England	E12000003	Yorkshire and The Humber
mm.musa.337	W92000004	Wales	W92000004	Wales
mm.domus.WA067	W92000004	Wales	W92000004	Wales
mm.musa.339	S92000003	Scotland	S92000003	Scotland
mm.domus.SE357	E92000001	England	E12000008	South East
mm.domus.WA064	W92000004	Wales	NA	NA
mm.misc.268	E92000001	England	E12000007	London
mm.domus.SE459	E92000001	England	E12000008	South East
mm.domus.WA065	W92000004	Wales	W92000004	Wales
mm.domus.NW072	E92000001	England	E12000002	North West
mm.domus.NW073	E92000001	England	E12000002	North West
mm.domus.NW070	E92000001	England	E12000002	North West
mm.domus.NW071	E92000001	England	E12000002	North West
mm.domus.NW076	E92000001	England	E12000002	North West
mm.domus.SE456	E92000001	England	E12000008	South East
mm.domus.SE455	E92000001	England	E12000008	South East
mm.domus.SE454	E92000001	England	E12000008	South East
mm.aim82NM.051	E92000001	England	E12000009	South West
mm.aim82NM.050	NA	NA	NA	NA
mm.aim82NM.053	E92000001	England	E12000009	South West
mm.aim82NM.052	S92000003	Scotland	S92000003	Scotland
mm.aim82NM.055	E92000001	England	E12000009	South West
mm.aim82NM.054	E92000001	England	E12000008	South East
mm.aim82NM.057	S92000003	Scotland	S92000003	Scotland
mm.domus.NW086	E92000001	England	E12000002	North West
mm.aim82NM.059	E92000001	England	E12000006	East of England
mm.aim82NM.058	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.055	E92000001	England	E12000004	East Midlands
mm.aim.0664	E92000001	England	E12000004	East Midlands
mm.domus.SE298	E92000001	England	E12000008	South East
mm.misc.213	S92000003	Scotland	S92000003	Scotland
