project_id	OA_GSS	country_name	region_gss	region_name	lad16_gss	lad16_name	OA_GSS	RUC_CODE
mm.domus.NW062	E00097713	England	E12000002	North West	E07000030	Eden	E00097713	C2
mm.ace.1266	E00095091	England	E12000009	South West	E06000052	Cornwall	E00095091	C1
mm.domus.NW113	E00175961	England	E12000002	North West	E08000003	Manchester	E00175961	A1
mm.domus.SC129	S00114356	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00114356	NA
mm.hha.134	E00094155	England	E12000002	North West	E06000049	Cheshire East	E00094155	F1
mm.domus.SW085	E00095124	England	E12000009	South West	E06000052	Cornwall	E00095124	D1
mm.musa.281	E00148900	England	E12000009	South West	E07000189	South Somerset	E00148900	E1
mm.wiki.405	E00165283	England	E12000005	West Midlands	E07000238	Wychavon	E00165283	D1
mm.domus.SC014	S00126634	Scotland	S92000003	Scotland	S12000024	Perth and Kinross	S00126634	NA
mm.fcm.202	E00136123	England	E12000006	East of England	E07000147	North Norfolk	E00136123	D1
mm.wiki.136	E00109624	England	E12000006	East of England	E07000070	Chelmsford	E00109624	C1
mm.domus.NW072	E00170168	England	E12000002	North West	E07000121	Lancaster	E00170168	F1
mm.domus.SE131	E00078897	England	E12000006	East of England	E06000031	Peterborough	E00078897	C1
mm.domus.SE572	E00115024	England	E12000008	South East	E07000085	East Hampshire	E00115024	C1
mm.domus.SE386	E00174653	England	E12000007	London	E09000007	Camden	E00174653	A1
mm.musa.282	E00160738	England	E12000008	South East	E07000225	Chichester	E00160738	D1
mm.domus.SE557	E00160731	England	E12000008	South East	E07000225	Chichester	E00160731	D1
mm.wiki.116	E00107720	England	E12000008	South East	E07000065	Wealden	E00107720	E1
mm.domus.SW196	E00162545	England	E12000009	South West	E06000054	Wiltshire	E00162545	D1
mm.domus.SW220	E00163223	England	E12000009	South West	E06000054	Wiltshire	E00163223	F1
mm.domus.EM036	E00171215	England	E12000004	East Midlands	E06000015	Derby	E00171215	C1
mm.hha.191	W00003133	Wales	W92000004	Wales	W06000009	Pembrokeshire	W00003133	F1
mm.domus.EM099	E00138736	England	E12000004	East Midlands	E07000155	South Northamptonshire	E00138736	E1
mm.domus.SC228	S00126004	Scotland	S92000003	Scotland	S12000023	Orkney Islands	S00126004	NA
mm.aim.0750	E00133404	England	E12000004	East Midlands	E07000140	South Holland	E00133404	C1
mm.domus.SE287	E00169108	England	E12000008	South East	E07000004	Aylesbury Vale	E00169108	E1
mm.domus.SE393	E00172567	England	E12000008	South East	E07000178	Oxford	E00172567	C1
mm.domus.SE129	E00006889	England	E12000007	London	E09000009	Ealing	E00006889	A1
mm.musa.283	E00106899	England	E12000008	South East	E07000063	Lewes	E00106899	C1
mm.mald.116	W00000411	Wales	W92000004	Wales	W06000002	Gwynedd	W00000411	E2
mm.domus.WA093	W00000132	Wales	W92000004	Wales	W06000001	Isle of Anglesey	W00000132	F1
mm.domus.WA056	W00001112	Wales	W92000004	Wales	W06000004	Denbighshire	W00001112	D1
mm.domus.WA095	W00000230	Wales	W92000004	Wales	W06000002	Gwynedd	W00000230	F2
mm.domus.NW009	E00026251	England	E12000002	North West	E08000003	Manchester	E00026251	A1
mm.domus.SW024	E00076044	England	E12000009	South West	E06000026	Plymouth	E00076044	C1
mm.musa.285	N00000073	Northern Ireland	N92000002	Northern Ireland	N09000001	Antrim and Newtownabbey	N00000073	NA
mm.aim.0753	E00095553	England	E12000009	South West	E06000052	Cornwall	E00095553	F1
mm.domus.SE547	E00155675	England	E12000008	South East	E07000210	Mole Valley	E00155675	C1
mm.musa.268	N00001283	Northern Ireland	N92000002	Northern Ireland	N09000003	Belfast	N00001283	NA
mm.domus.SE584	E00023676	England	E12000007	London	E09000033	Westminster	E00023676	A1
mm.aim.0754	E00004198	England	E12000007	London	E09000007	Camden	E00004198	A1
mm.domus.SC134	S00114866	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00114866	NA
mm.fcm.204	E00094708	England	E12000009	South West	E06000052	Cornwall	E00094708	D1
mm.domus.YH119	E00059688	England	E12000003	Yorkshire and The Humber	E08000036	Wakefield	E00059688	C1
mm.domus.YH123	E00059699	England	E12000003	Yorkshire and The Humber	E08000036	Wakefield	E00059699	C1
mm.domus.WA047	W00007959	Wales	W92000004	Wales	W06000020	Torfaen	W00007959	C1
mm.domus.WA057	W00006597	Wales	W92000004	Wales	W06000016	Rhondda Cynon Taf	W00006597	C1
mm.domus.SW100	E00078205	England	E12000009	South West	E06000029	Poole	E00078205	C1
mm.misc.052	E00091485	England	E12000006	East of England	E07000011	Huntingdonshire	E00091485	D1
mm.hha.031	E00094838	England	E12000009	South West	E06000052	Cornwall	E00094838	E1
mm.ace.1220	E00036141	England	E12000002	North West	E08000015	Wirral	E00036141	A1
mm.domus.SE498	E00115684	England	E12000008	South East	E07000087	Fareham	E00115684	C1
mm.domus.WA041	W00005555	Wales	W92000004	Wales	W06000013	Bridgend	W00005555	C1
mm.domus.WA076	W00000536	Wales	W92000004	Wales	W06000002	Gwynedd	W00000536	D2
mm.domus.NW004	E00030132	England	E12000002	North West	E08000008	Tameside	E00030132	A1
mm.musa.286	E00104327	England	E12000009	South West	E07000053	Weymouth and Portland	E00104327	D1
mm.domus.SW166	E00104300	England	E12000009	South West	E07000053	Weymouth and Portland	E00104300	D1
mm.domus.SE241	E00086477	England	E12000008	South East	E06000044	Portsmouth	E00086477	C1
mm.domus.SE140	E00086506	England	E12000008	South East	E06000044	Portsmouth	E00086506	C1
mm.domus.SE231	E00086202	England	E12000008	South East	E06000044	Portsmouth	E00086202	C1
mm.mgs.321	S00092314	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00092314	NA
mm.domus.WM060	E00072125	England	E12000005	West Midlands	E06000021	Stoke-on-Trent	E00072125	C1
mm.ace.1137	E00119749	England	E12000006	East of England	E07000098	Hertsmere	E00119749	C1
mm.hha.038	E00102532	England	E12000009	South West	E07000045	Teignbridge	E00102532	F1
mm.domus.SE090	E00125064	England	E12000008	South East	E07000114	Thanet	E00125064	C1
mm.mald.124	W00002664	Wales	W92000004	Wales	W06000023	Powys	W00002664	F2
mm.domus.WA020	W00002665	Wales	W92000004	Wales	W06000023	Powys	W00002665	D2
mm.domus.NW096	E00172018	England	E12000002	North West	E08000011	Knowsley	E00172018	A1
mm.aim.1006	E00169006	England	E12000009	South West	E07000083	Tewkesbury	E00169006	C1
mm.domus.SE212	E00085481	England	E12000008	South East	E06000043	Brighton and Hove	E00085481	C1
mm.domus.NE008	E00174160	England	E12000001	North East	E06000004	Stockton-on-Tees	E00174160	C1
mm.domus.SC274	S00101752	Scotland	S92000003	Scotland	S12000010	East Lothian	S00101752	NA
mm.ace.1277	E00090928	England	E12000006	East of England	E07000009	East Cambridgeshire	E00090928	F1
mm.hha.032	E00095719	England	E12000009	South West	E06000052	Cornwall	E00095719	D2
mm.domus.SE139	E00161981	England	E12000008	South East	E07000228	Mid Sussex	E00161981	E1
mm.domus.SE441	E00122845	England	E12000008	South East	E07000108	Dover	E00122845	C1
mm.ace.1179	E00172172	England	E12000005	West Midlands	E08000026	Coventry	E00172172	C1
mm.domus.SE247	E00080175	England	E12000006	East of England	E06000033	Southend-on-Sea	E00080175	C1
mm.domus.SC127	E00167557	England	E12000008	South East	E07000106	Canterbury	E00167557	C1
mm.domus.SC005	S00090540	Scotland	S92000003	Scotland	S12000033	Aberdeen City	S00090540	NA
mm.aim.0598	E00167387	England	E12000008	South East	E06000035	Medway	E00167387	C1
mm.domus.NW164	E00175998	England	E12000002	North West	E08000003	Manchester	E00175998	A1
mm.misc.111	E00103753	England	E12000009	South West	E07000051	Purbeck	E00103753	F1
mm.wiki.137	E00080958	England	E12000006	East of England	E06000034	Thurrock	E00080958	C1
mm.domus.SW087	E00162967	England	E12000009	South West	E06000054	Wiltshire	E00162967	D1
mm.domus.NW187	E00168553	England	E12000002	North West	E07000031	South Lakeland	E00168553	C1
mm.domus.NW027	E00174371	England	E12000002	North West	E06000049	Cheshire East	E00174371	F1
mm.domus.WA075	W00000325	Wales	W92000004	Wales	W06000002	Gwynedd	W00000325	E1
mm.domus.SE535	E00124268	England	E12000008	South East	E07000111	Sevenoaks	E00124268	D1
mm.wiki.168	E00019350	England	E12000007	London	E09000027	Richmond upon Thames	E00019350	A1
mm.misc.081	E00170909	England	E12000007	London	E09000032	Wandsworth	E00170909	A1
mm.domus.WM040	E00159717	England	E12000005	West Midlands	E07000222	Warwick	E00159717	C1
mm.domus.SE470	E00170362	England	E12000008	South East	E07000110	Maidstone	E00170362	C1
mm.domus.YH150	E00170130	England	E12000003	Yorkshire and The Humber	E06000014	York	E00170130	C1
mm.domus.SE458	E00106137	England	E12000008	South East	E07000061	Eastbourne	E00106137	C1
mm.wiki.229	E00124838	England	E12000008	South East	E07000113	Swale	E00124838	C1
mm.domus.SC137	S00106681	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00106681	NA
mm.mgs.396	S00128947	Scotland	S92000003	Scotland	S12000027	Shetland Islands	S00128947	NA
mm.hha.148	E00105907	England	E12000001	North East	E06000047	County Durham	E00105907	F1
mm.domus.WA021	W00002417	Wales	W92000004	Wales	W06000023	Powys	W00002417	D2
mm.domus.SW177	E00072981	England	E12000009	South West	E06000022	Bath and North East Somerset	E00072981	C1
mm.aim.0778	E00063359	England	E12000002	North West	E06000007	Warrington	E00063359	C1
mm.wiki.265	E00132932	England	E12000004	East Midlands	E07000139	North Kesteven	E00132932	E1
mm.wiki.266	E00134135	England	E12000004	East Midlands	E07000142	West Lindsey	E00134135	E1
mm.wiki.003	E00088076	England	E12000006	East of England	E06000056	Central Bedfordshire	E00088076	D1
mm.aim.0781	E00084638	England	E12000008	South East	E06000042	Milton Keynes	E00084638	C1
mm.wiki.267	E00169372	England	E12000004	East Midlands	E07000139	North Kesteven	E00169372	C1
mm.wiki.268	E00133975	England	E12000004	East Midlands	E07000142	West Lindsey	E00133975	E1
mm.domus.SE057	E00021483	England	E12000007	London	E09000030	Tower Hamlets	E00021483	A1
mm.wiki.384	E00054064	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00054064	C1
mm.domus.NW153	E00097346	England	E12000002	North West	E07000029	Copeland	E00097346	F2
mm.domus.SE428	E00079015	England	E12000006	East of England	E06000031	Peterborough	E00079015	C1
mm.aim.0786	E00034928	England	E12000002	North West	E08000013	St. Helens	E00034928	A1
mm.misc.043	E00097598	England	E12000002	North West	E07000030	Eden	E00097598	F2
mm.hha.179	S00097141	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097141	NA
mm.domus.SE092	E00091618	England	E12000006	East of England	E07000011	Huntingdonshire	E00091618	D1
mm.domus.SE261	E00125111	England	E12000008	South East	E07000114	Thanet	E00125111	C1
mm.aim.0788	E00125105	England	E12000008	South East	E07000114	Thanet	E00125105	C1
mm.domus.SE474	E00008176	England	E12000007	London	E09000011	Greenwich	E00008176	A1
mm.aim.0790	E00111339	England	E12000006	East of England	E07000075	Rochford	E00111339	C1
mm.ace.1212	E00111521	England	E12000006	East of England	E07000075	Rochford	E00111521	C1
mm.domus.SE094	E00174487	England	E12000008	South East	E06000038	Reading	E00174487	C1
mm.wiki.372	E00049306	England	E12000005	West Midlands	E08000027	Dudley	E00049306	A1
mm.domus.SW195	E00103203	England	E12000009	South West	E07000048	Christchurch	E00103203	C1
mm.domus.SW010	E00073433	England	E12000009	South West	E06000023	Bristol, City of	E00073433	C1
mm.wiki.209	E00120469	England	E12000006	East of England	E07000240	St Albans	E00120469	D1
mm.domus.SE564	E00018544	England	E12000007	London	E09000026	Redbridge	E00018544	A1
mm.ace.1243	E00168346	England	E12000005	West Midlands	E07000193	East Staffordshire	E00168346	C1
mm.ace.1260	E00106137	England	E12000008	South East	E07000061	Eastbourne	E00106137	C1
mm.ace.1284	E00095508	England	E12000009	South West	E06000052	Cornwall	E00095508	F1
mm.domus.SC259	S00132770	Scotland	S92000003	Scotland	S12000029	South Lanarkshire	S00132770	NA
mm.domus.SC177	S00103329	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00103329	NA
mm.wiki.358	E00156162	England	E12000008	South East	E07000211	Reigate and Banstead	E00156162	C1
mm.mgs.289	S00128167	Scotland	S92000003	Scotland	S12000038	Renfrewshire	S00128167	NA
mm.aim.0795	E00100157	England	E12000004	East Midlands	E07000038	North East Derbyshire	E00100157	B1
mm.misc.122	E00136073	England	E12000006	East of England	E07000147	North Norfolk	E00136073	E2
mm.hha.015	E00081543	England	E12000008	South East	E06000035	Medway	E00081543	C1
mm.domus.EM080	E00098987	England	E12000004	East Midlands	E07000034	Chesterfield	E00098987	C1
mm.aim.0797	W00002599	Wales	W92000004	Wales	W06000023	Powys	W00002599	D2
mm.domus.WA062	W00006191	Wales	W92000004	Wales	W06000016	Rhondda Cynon Taf	W00006191	C1
mm.domus.WA014	W00001291	Wales	W92000004	Wales	W06000004	Denbighshire	W00001291	C1
mm.mald.130	W00001286	Wales	W92000004	Wales	W06000004	Denbighshire	W00001286	C1
mm.domus.NW141	E00128368	England	E12000002	North West	E07000123	Preston	E00128368	C1
mm.domus.NW045	E00128616	England	E12000002	North West	E07000124	Ribble Valley	E00128616	E1
mm.domus.NW152	E00128616	England	E12000002	North West	E07000124	Ribble Valley	E00128616	E1
mm.wiki.306	E00067473	England	E12000003	Yorkshire and The Humber	E06000014	York	E00067473	C1
mm.domus.SW072	E00078806	England	E12000009	South West	E06000030	Swindon	E00078806	F1
mm.domus.YH171	E00141418	England	E12000003	Yorkshire and The Humber	E07000166	Richmondshire	E00141418	D1
mm.domus.YH089	E00141400	England	E12000003	Yorkshire and The Humber	E07000166	Richmondshire	E00141400	D1
mm.wiki.138	E00108873	England	E12000006	East of England	E07000067	Braintree	E00108873	E1
mm.aim.0803	E00088286	England	E12000006	East of England	E06000055	Bedford	E00088286	E1
mm.domus.YH170	E00141492	England	E12000003	Yorkshire and The Humber	E07000167	Ryedale	E00141492	F2
mm.domus.YH159	E00141492	England	E12000003	Yorkshire and The Humber	E07000167	Ryedale	E00141492	F2
mm.hha.125	E00140892	England	E12000003	Yorkshire and The Humber	E07000165	Harrogate	E00140892	E1
mm.domus.YH088	E00141113	England	E12000003	Yorkshire and The Humber	E07000165	Harrogate	E00141113	C1
mm.mald.132	W00007383	Wales	W92000004	Wales	W06000018	Caerphilly	W00007383	C1
mm.domus.SE486	E00145964	England	E12000008	South East	E07000179	South Oxfordshire	E00145964	C1
mm.domus.SC130	S00112246	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00112246	NA
mm.domus.SE097	E00082614	England	E12000008	South East	E06000038	Reading	E00082614	C1
mm.musa.199	E00106248	England	E12000008	South East	E07000061	Eastbourne	E00106248	C1
mm.ace.1264	E00139293	England	E12000001	North East	E06000057	Northumberland	E00139293	E2
mm.ace.1209	E00135900	England	E12000006	East of England	E07000147	North Norfolk	E00135900	D1
mm.mgs.286	S00129427	Scotland	S92000003	Scotland	S12000028	South Ayrshire	S00129427	NA
mm.domus.SC056	S00097914	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097914	NA
mm.domus.WA061	W00002556	Wales	W92000004	Wales	W06000023	Powys	W00002556	C2
mm.MDN.023	E00158151	England	E12000005	West Midlands	E07000218	North Warwickshire	E00158151	F1
mm.domus.YH087	E00141784	England	E12000003	Yorkshire and The Humber	E07000168	Scarborough	E00141784	E2
mm.domus.NW131	E00027770	England	E12000002	North West	E08000005	Rochdale	E00027770	A1
mm.domus.SE219	E00116929	England	E12000008	South East	E07000091	New Forest	E00116929	F1
mm.aim.0811	E00137218	England	E12000004	East Midlands	E07000150	Corby	E00137218	E1
mm.domus.EM045	E00069554	England	E12000004	East Midlands	E06000017	Rutland	E00069554	E1
mm.fcm.214	N00001236	Northern Ireland	N92000002	Northern Ireland	N09000003	Belfast	N00001236	NA
mm.hha.135	E00092995	England	E12000002	North West	E06000049	Cheshire East	E00092995	F1
mm.hha.055	E00112695	England	E12000009	South West	E07000079	Cotswold	E00112695	E1
mm.hha.149	E00105885	England	E12000001	North East	E06000047	County Durham	E00105885	F1
mm.ace.1166	E00163845	England	E12000005	West Midlands	E07000234	Bromsgrove	E00163845	F1
mm.musa.289	E00139875	England	E12000001	North East	E06000057	Northumberland	E00139875	F2
mm.domus.SW049	E00072573	England	E12000009	South West	E06000022	Bath and North East Somerset	E00072573	C1
mm.wiki.004	E00088036	England	E12000006	East of England	E06000056	Central Bedfordshire	E00088036	C1
mm.musa.290	E00124561	England	E12000008	South East	E07000112	Shepway	E00124561	D1
mm.mgs.375	S00094592	Scotland	S92000003	Scotland	S12000035	Argyll and Bute	S00094592	NA
mm.aim.0812	E00137981	England	E12000004	East Midlands	E07000153	Kettering	E00137981	D1
mm.domus.YH084	E00141644	England	E12000003	Yorkshire and The Humber	E07000168	Scarborough	E00141644	C1
mm.wiki.350	E00153654	England	E12000006	East of England	E07000204	St Edmundsbury	E00153654	F1
mm.musa.291	E00090712	England	E12000006	East of England	E07000008	Cambridge	E00090712	C1
mm.domus.SE495	E00135285	England	E12000006	East of England	E07000145	Great Yarmouth	E00135285	C1
mm.ace.1131	E00024112	England	E12000007	London	E09000033	Westminster	E00024112	A1
mm.ace.1135	E00023816	England	E12000007	London	E09000033	Westminster	E00023816	A1
mm.domus.SE590	E00136108	England	E12000006	East of England	E07000147	North Norfolk	E00136108	F1
mm.domus.WM038	E00174579	England	E12000005	West Midlands	E06000051	Shropshire	E00174579	F1
mm.domus.SE511	E00174890	England	E12000007	London	E09000003	Barnet	E00174890	A1
mm.domus.SW088	E00171921	England	E12000009	South West	E07000041	Exeter	E00171921	C1
mm.domus.SE064	E00092006	England	E12000006	East of England	E07000012	South Cambridgeshire	E00092006	D1
mm.domus.SE095	E00117995	England	E12000008	South East	E07000094	Winchester	E00117995	F1
mm.domus.SE093	E00021628	England	E12000007	London	E09000030	Tower Hamlets	E00021628	A1
mm.domus.YH149	E00170038	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00170038	A1
mm.domus.SE434	E00118076	England	E12000008	South East	E07000094	Winchester	E00118076	D1
mm.domus.SE098	E00117556	England	E12000008	South East	E07000092	Rushmoor	E00117556	C1
mm.domus.WM090	E00175708	England	E12000005	West Midlands	E08000025	Birmingham	E00175708	A1
mm.musa.292	W00000689	Wales	W92000004	Wales	W06000003	Conwy	W00000689	D1
mm.domus.SE568	E00175208	England	E12000007	London	E09000033	Westminster	E00175208	A1
mm.aim.0817	E00023919	England	E12000007	London	E09000033	Westminster	E00023919	A1
mm.mgs.323	S00116382	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00116382	NA
mm.aim.0818	E00004681	England	E12000007	London	E09000007	Camden	E00004681	A1
mm.domus.SW132	E00172802	England	E12000009	South West	E06000052	Cornwall	E00172802	C1
mm.ace.1152	E00068058	England	E12000004	East Midlands	E06000015	Derby	E00068058	C1
mm.domus.YH002	E00067493	England	E12000003	Yorkshire and The Humber	E06000014	York	E00067493	C1
mm.domus.SE157	E00162914	England	E12000009	South West	E06000054	Wiltshire	E00162914	D1
mm.domus.SE158	E00167384	England	E12000008	South East	E06000035	Medway	E00167384	C1
mm.domus.SE164	E00118200	England	E12000008	South East	E07000094	Winchester	E00118200	C1
