project_id	LSOA_GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
mm.musa.335	E01020519	8	7	7	6	8	7	8	8	england
mm.aim82M.044	E01012336	10	8	9	10	7	8	10	7	england
mm.musa.337	W01000531	5	5	5	6	6	8	4	2	wales
mm.domus.SW103	E01020269	2	2	2	4	3	2	1	7	england
mm.domus.SW207	E01019005	3	4	5	6	7	9	1	1	england
mm.domus.YH007	E01011420	6	9	5	7	4	1	8	5	england
mm.domus.WM009	E01032213	6	9	9	8	9	9	2	1	england
mm.domus.WA064	W01000620	7	6	6	7	8	1	5	6	wales
mm.musa.339	S01010266	6	6	9	3	8	2	1	9	scotland
mm.domus.SE372	E01024024	8	7	8	6	10	9	9	4	england
mm.misc.148	E01020519	8	7	7	6	8	7	8	8	england
mm.domus.SW181	E01022220	10	8	9	9	9	10	7	10	england
mm.wiki.146	E01022459	5	5	6	3	6	2	2	9	england
mm.domus.SW135	E01022459	5	5	6	3	6	2	2	9	england
mm.domus.YH073	E01011677	1	1	1	1	1	4	1	5	england
mm.ace.1210	E01028669	10	9	10	6	10	8	10	8	england
mm.musa.340	E01004291	7	7	8	9	6	6	2	4	england
mm.musa.154	E01022092	8	8	8	8	10	8	6	2	england
mm.wiki.424	95YY10W1	6	6	7	10	8	10	4	1	northern_ireland
mm.domus.WM025	E01032343	4	5	5	3	7	1	2	6	england
mm.domus.SW107	E01014377	10	10	10	10	9	10	8	4	england
mm.aim.0981	E01018661	8	10	9	10	8	9	4	2	england
mm.aim.0952	E01030758	10	10	10	8	9	5	8	8	england
mm.domus.NI024	95CC05W1	5	3	7	8	7	8	3	2	northern_ireland
mm.wiki.301	E01027365	5	8	8	9	9	9	1	1	england
mm.domus.NW002	E01019280	1	1	1	3	1	1	5	8	england
mm.wiki.272	E01033756	4	10	10	8	3	1	1	3	england
mm.MDN.017	95GG39S1	2	6	2	2	1	2	3	9	northern_ireland
mm.aim.0994	E01025699	1	1	1	1	1	1	3	5	england
mm.domus.SW197	E01033233	9	10	10	10	10	9	9	1	england
mm.aim.1153	E01029078	6	6	5	6	6	6	6	2	england
mm.misc.149	S01009030	5	5	5	7	6	10	7	1	scotland
mm.domus.EM083	E01025788	6	8	9	9	8	4	2	1	england
mm.misc.062	E01029503	5	5	5	5	6	5	6	4	england
mm.aim.1004	E01026057	4	5	5	5	6	9	1	1	england
mm.aim.1005	E01031748	10	10	10	10	10	9	7	5	england
mm.misc.076	E01011147	5	6	4	5	5	7	3	9	england
mm.misc.022	E01024010	5	5	6	4	8	5	3	1	england
mm.wiki.495	S01012406	7	9	8	8	9	10	6	1	scotland
mm.domus.SW017	E01018936	5	5	5	6	5	4	2	7	england
mm.wiki.478	S01010791	6	8	7	6	7	8	7	1	scotland
mm.aim.1017	E01021240	9	9	9	7	10	7	6	7	england
mm.aim.1020	E01033490	4	5	8	6	7	6	1	1	england
mm.domus.WM074	E01014076	5	6	6	4	4	5	2	5	england
mm.aim.1022	E01030712	9	8	9	6	8	7	4	9	england
mm.aim.1023	E01003110	5	4	6	9	4	3	1	5	england
mm.domus.SE076	E01002820	8	10	10	10	10	7	1	3	england
mm.misc.100	W01000613	6	6	7	8	8	9	3	1	wales
mm.ace.1214	E01032761	10	10	10	10	10	6	9	8	england
mm.ace.324	E01026122	3	5	5	5	3	1	1	6	england
mm.domus.WM011	E01033249	2	3	3	5	3	1	1	3	england
mm.misc.162	E01012981	4	5	6	7	7	10	1	1	england
mm.mald.007	W01000003	3	3	4	4	3	3	2	4	wales
mm.misc.008	E01027785	5	5	3	4	6	7	2	9	england
mm.ace.1225	E01027707	7	7	7	6	7	6	6	6	england
mm.aim.1026	E01009615	5	5	6	7	4	3	1	7	england
mm.domus.YH052	E01027577	9	8	8	9	9	8	4	10	england
mm.misc.066	S01007524	6	7	7	6	8	10	7	1	scotland
mm.wiki.432	W01001943	7	9	10	4	10	1	3	8	wales
mm.misc.010	E01017337	2	3	2	3	3	3	1	8	england
mm.aim.1040	E01014285	2	2	3	3	2	2	2	3	england
mm.domus.YH151	E01010967	1	1	1	2	1	1	1	9	england
mm.aim.1042	E01030094	5	8	8	4	8	9	3	1	england
mm.domus.SE506	E01002791	5	6	8	5	6	1	2	6	england
mm.aim.1097	E01020467	7	9	9	6	9	9	2	1	england
mm.domus.SE020	E01001642	7	8	10	10	10	1	2	7	england
mm.domus.SE505	E01018300	7	8	7	8	8	8	5	1	england
mm.aim.1051	E01025559	7	6	7	6	4	10	5	9	england
mm.domus.WM057	E01032182	8	9	9	10	9	9	3	1	england
mm.domus.SE370	E01000937	5	8	10	6	7	4	1	3	england
mm.musa.341	S01008677	4	6	5	4	6	1	1	8	scotland
mm.domus.NW115	E01005027	2	3	3	5	3	2	1	6	england
mm.ace.1254	E01004293	8	8	9	9	8	6	2	5	england
mm.domus.SE001	E01003013	6	10	10	10	5	4	1	4	england
mm.wiki.382	E01011920	3	5	5	3	2	2	2	7	england
mm.mgs.343	S01008868	8	8	8	10	10	1	2	8	scotland
mm.domus.YH061	E01027770	5	5	4	5	5	3	3	6	england
mm.domus.NW039	E01012681	1	1	1	1	1	1	1	8	england
mm.ace.1123	E01023263	9	9	8	10	8	8	9	5	england
mm.aim.1068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.EM105	E01032867	2	8	8	3	3	1	1	2	england
mm.domus.SE562	E01023263	9	9	8	10	8	8	9	5	england
mm.wiki.448	W01000477	7	8	9	7	10	10	7	1	wales
mm.aim.1071	S01013112	9	8	7	8	8	6	8	9	scotland
mm.ace.1247	E01006513	4	10	10	5	3	1	1	4	england
mm.hha.110	E01029788	8	9	9	9	9	9	4	2	england
mm.domus.SW160	E01014812	5	5	4	4	3	7	6	8	england
mm.mgs.383	S01007310	6	7	7	8	9	9	3	1	scotland
mm.ace.1148	E01027479	6	7	7	6	8	10	2	1	england
mm.ace.380	E01017469	4	5	6	8	4	1	2	5	england
mm.mgs.390	S01010707	7	8	9	9	9	8	8	1	scotland
mm.domus.SC178	S01010569	8	9	10	6	10	6	8	1	scotland
mm.musa.342	S01007387	9	9	9	10	10	10	10	2	scotland
mm.misc.005	E01016569	7	7	7	6	9	1	7	9	england
mm.aim.1080	E01030980	5	5	6	3	6	5	4	3	england
mm.musa.343	E01024379	5	6	7	6	8	6	1	1	england
mm.wiki.055	E01019305	5	5	5	4	7	9	2	5	england
mm.domus.SE058	E01004735	3	5	4	8	4	4	1	2	england
mm.domus.NI010	95PP20W1	3	2	4	5	4	1	5	5	northern_ireland
mm.aim.1089	E01028997	8	7	7	10	7	8	5	5	england
mm.domus.SC037	S01012307	5	4	4	5	4	7	8	9	scotland
mm.domus.SC011	S01012255	8	6	7	8	6	4	6	10	scotland
mm.aim.1091	E01001932	3	4	5	10	4	1	1	3	england
mm.aim.1093	E01033756	4	10	10	8	3	1	1	3	england
mm.aim.1095	E01024450	9	7	7	9	9	6	9	8	england
mm.domus.YH069	E01013362	9	8	9	9	9	8	3	8	england
mm.wiki.013	E01017984	8	10	10	10	10	10	2	1	england
mm.domus.NE001	E01033554	2	3	4	4	1	1	1	5	england
mm.ace.1198	E01030964	9	10	9	10	10	7	8	2	england
mm.domus.SE319	E01002566	2	2	3	4	5	5	2	1	england
mm.ace.1246	E01032685	8	10	10	9	6	9	3	2	england
mm.fcm.155	E01031229	6	6	8	8	8	4	1	7	england
mm.domus.NW145	E01005062	3	4	6	5	1	4	3	1	england
mm.wiki.014	E01018202	9	10	9	10	10	7	10	3	england
mm.domus.SE337	E01017034	4	4	7	1	2	4	4	3	england
mm.domus.SC232	S01007705	3	3	3	4	2	1	1	9	scotland
mm.aim.1111	E01030059	6	7	7	7	9	9	2	2	england
mm.domus.SC022	S01007259	4	4	4	5	4	1	5	9	scotland
mm.wiki.399	E01031863	9	8	8	9	7	6	6	9	england
mm.domus.SW057	E01022459	5	5	6	3	6	2	2	9	england
mm.domus.WM007	E01032282	3	5	5	4	4	3	1	3	england
mm.misc.032	E01024670	1	1	2	2	2	1	1	6	england
mm.aim.1115	E01032643	7	7	7	7	4	9	4	5	england
mm.aim.1117	E01026741	4	6	6	5	7	10	2	1	england
mm.aim.1196	E01021656	6	7	6	7	8	8	4	2	england
mm.wiki.422	95MM27S1	1	1	1	3	1	1	1	10	northern_ireland
mm.domus.EM047	E01027135	7	7	6	8	7	3	3	9	england
mm.domus.SE445	E01002704	4	3	3	7	4	7	2	2	england
mm.aim.1131	E01030474	8	10	10	2	10	10	9	3	england
mm.domus.SC171	S01007515	9	7	8	8	7	8	10	9	scotland
mm.domus.SE082	E01002566	2	2	3	4	5	5	2	1	england
mm.wiki.426	95YY20W1	4	3	4	8	4	9	3	1	northern_ireland
mm.aim.1136	E01032897	5	6	7	4	4	6	1	3	england
mm.aim.1138	E01028312	6	8	8	8	9	8	2	1	england
mm.misc.007	E01016711	8	6	7	7	8	9	10	6	england
mm.misc.120	E01023481	8	10	10	9	10	6	6	1	england
mm.misc.015	E01033406	4	10	10	10	3	1	1	1	england
mm.musa.344	S01013080	8	7	7	8	8	8	8	6	scotland
mm.domus.SE605	E01026625	1	1	1	1	1	1	7	4	england
mm.ace.1181	E01010363	2	1	2	2	2	3	3	4	england
mm.aim.1142	W01001930	6	7	7	8	8	7	6	1	wales
mm.ace.1097	E01033342	4	8	9	5	3	1	1	1	england
mm.misc.070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.aim.1147	E01021738	10	9	9	9	9	7	6	9	england
mm.domus.SE236	E01031486	9	10	10	9	10	6	4	7	england
mm.misc.011	E01024991	6	7	6	8	5	5	3	9	england
mm.mgs.290	S01007020	7	6	7	6	6	5	6	10	scotland
mm.aim.1151	S01006869	8	8	9	5	8	9	5	3	scotland
mm.wiki.264	E01013253	6	5	5	5	6	9	4	7	england
mm.misc.012	E01018624	4	5	5	6	3	3	1	10	england
mm.mgs.368	S01007324	7	8	8	7	9	10	5	1	scotland
mm.ace.1267	E01017469	4	5	6	8	4	1	2	5	england
mm.aim.1156	E01033023	7	6	7	6	8	4	4	5	england
mm.aim.1157	E01009119	4	4	3	7	3	5	2	4	england
mm.ace.1125	E01033623	2	4	2	6	2	4	1	1	england
mm.wiki.088	E01020199	4	4	5	4	5	5	2	7	england
mm.domus.SC138	S01008685	3	4	3	2	2	1	1	7	scotland
mm.ace.1160	E01018005	6	6	5	6	6	8	1	4	england
mm.aim.1161	E01000920	5	4	6	9	7	7	1	6	england
mm.musa.345	E01027033	7	6	7	5	8	7	7	2	england
mm.domus.SW086	E01020428	7	5	6	7	8	5	5	9	england
mm.domus.YH103	E01033070	5	7	9	5	5	2	1	5	england
mm.domus.EM098	E01019455	4	5	5	4	5	2	1	6	england
mm.musa.346	E01004736	5	10	10	7	10	3	1	2	england
mm.musa.347	S01008686	3	3	3	4	3	3	1	8	scotland
mm.hha.001	E01001641	5	6	7	10	8	2	1	6	england
mm.domus.EM055	E01028339	3	4	3	1	4	5	6	2	england
mm.misc.083	E01029341	3	4	2	3	4	6	2	4	england
mm.ace.1241	E01029576	10	10	10	9	10	7	6	8	england
mm.misc.128	E01030058	5	7	7	7	10	10	1	1	england
mm.domus.WA060	W01000492	7	7	7	8	8	1	2	8	wales
mm.domus.SC291	S01008673	6	7	7	6	7	1	1	8	scotland
mm.domus.SW112	E01032022	5	7	5	8	4	2	2	9	england
mm.ace.1159	E01017768	10	9	10	10	10	8	9	8	england
mm.aim82NM.096	S01011328	5	6	5	4	5	7	6	3	scotland
mm.wiki.230	E01033211	1	2	1	2	2	1	2	6	england
mm.ace.1253	E01013254	3	3	3	3	3	4	4	9	england
mm.wiki.169	E01004687	8	10	10	10	10	4	1	4	england
mm.aim.1186	W01001195	6	6	5	5	4	5	7	6	wales
mm.mgs.348	S01008769	6	5	5	8	8	3	1	10	scotland
mm.domus.SW128	E01032022	5	7	5	8	4	2	2	9	england
mm.aim.1189	S01012018	6	8	9	7	10	6	5	1	scotland
mm.domus.SE603	E01024078	2	2	2	2	2	2	1	7	england
mm.domus.SE134	E01026770	5	5	4	5	5	8	2	6	england
mm.wiki.005	E01017412	5	9	9	5	10	7	2	1	england
mm.wiki.421	95MM28W1	1	1	1	2	1	1	1	10	northern_ireland
mm.wiki.269	E01026260	6	5	5	3	6	9	9	6	england
mm.domus.WM008	E01029530	7	8	8	7	8	8	5	2	england
mm.domus.YH107	E01033006	4	9	10	4	3	4	1	1	england
mm.domus.YH148	E01013054	10	9	9	7	9	10	9	7	england
mm.domus.SC063	S01007526	5	4	4	5	4	4	6	10	scotland
mm.aim.1202	E01031631	5	4	4	3	5	7	10	4	england
mm.aim.1203	E01028521	7	10	10	9	9	2	1	6	england
mm.mgs.299	S01010387	4	5	5	4	3	2	2	9	scotland
mm.wiki.451	W01000451	8	7	9	6	9	10	9	2	wales
mm.aim.1209	E01026788	5	6	6	3	7	10	2	2	england
mm.misc.129	E01030211	8	7	7	10	9	8	3	10	england
mm.aim.1210	E01027050	7	8	9	7	10	7	3	1	england
mm.ace.1176	E01003823	8	10	10	10	10	4	3	3	england
mm.domus.WM046	E01032178	9	10	10	9	9	10	5	3	england
mm.misc.099	E01013063	10	8	9	10	9	8	7	9	england
mm.ace.1141	E01013242	7	8	8	7	8	6	7	2	england
mm.misc.068	E01020979	1	1	1	2	1	1	1	4	england
mm.misc.147	E01032644	4	4	4	5	3	7	4	5	england
mm.aim.1215	E01003896	8	9	10	10	10	5	1	7	england
mm.domus.NW148	E01006747	3	6	8	2	1	6	1	4	england
mm.domus.EM032	E01026092	1	1	1	2	1	3	1	8	england
mm.domus.SE550	E01022546	10	9	10	10	9	4	10	7	england
mm.domus.SE096	E01004714	6	8	10	10	10	4	1	3	england
mm.domus.NW139	E01033281	4	4	4	5	3	3	3	7	england
mm.wiki.212	E01017334	4	6	6	3	2	9	6	2	england
mm.ace.713	E01026741	4	6	6	5	7	10	2	1	england
mm.aim.0976	E01003403	9	10	10	10	10	8	3	5	england
mm.domus.SE560	E01028807	8	7	7	5	7	6	9	9	england
mm.ace.1268	E01028336	5	7	7	6	5	9	4	1	england
mm.ace.1113	E01027706	4	4	4	2	4	2	4	9	england
mm.wiki.073	E01019609	8	9	8	8	7	10	3	3	england
mm.mgs.147	S01008674	5	7	7	4	7	1	1	10	scotland
mm.domus.SW176	E01032014	4	5	3	7	2	3	2	6	england
mm.ace.1104	E01033561	3	5	8	3	3	2	1	1	england
mm.domus.SC199	S01012297	6	7	7	9	7	7	9	1	scotland
mm.domus.YH105	E01027630	5	6	6	4	6	4	3	6	england
mm.musa.349	S01007654	4	4	5	5	4	5	5	4	scotland
mm.wiki.086	E01020152	6	6	6	5	8	7	1	10	england
mm.domus.SW136	E01014963	9	9	10	9	10	8	5	3	england
mm.domus.SE369	E01015617	6	6	6	6	6	6	3	3	england
mm.wiki.502	E01026053	7	6	7	5	6	7	6	6	england
mm.aim.1245	E01023851	10	9	10	10	10	8	9	3	england
mm.wiki.058	E01019106	8	10	10	7	9	9	4	2	england
mm.hha.102	E01028378	7	8	8	7	9	6	4	1	england
mm.domus.SE368	E01015959	3	3	4	3	5	1	4	6	england
mm.domus.YH004	E01011468	1	1	1	1	1	3	6	5	england
mm.mgs.371	S01010811	5	6	6	7	7	8	6	1	scotland
mm.aim.0227	S01010504	6	8	8	9	9	10	3	1	scotland
mm.musa.350	E01016004	2	1	2	2	3	1	6	4	england
mm.ace.413	E01026624	1	1	1	1	1	1	1	5	england
mm.wiki.203	E01014005	3	3	3	3	3	5	3	5	england
mm.domus.YH162	E01013221	1	1	1	1	2	1	1	5	england
mm.domus.SE367	E01024231	4	4	3	5	6	4	3	8	england
mm.aim.1246	E01020183	4	4	3	8	5	4	2	10	england
mm.domus.SC227	S01010771	4	4	4	4	5	10	7	1	scotland
mm.mald.148	W01000673	6	7	7	5	8	8	6	2	wales
mm.domus.SW222	E01029180	6	7	8	6	8	7	2	2	england
mm.wiki.373	E01010076	1	1	1	1	1	3	4	5	england
mm.musa.351	E01021725	8	8	8	6	8	8	9	5	england
mm.hha.088	E01019611	5	8	9	5	10	9	1	1	england
mm.misc.048	S01010649	7	6	6	6	6	3	7	7	scotland
mm.wiki.444	W01001579	7	8	6	9	8	1	9	5	wales
mm.hha.021	E01030831	10	10	10	10	10	7	8	6	england
mm.hha.040	E01020048	3	4	3	4	7	1	1	8	england
mm.domus.SW137	E01020052	4	4	3	3	5	3	3	7	england
mm.musa.352	E01026784	3	3	3	2	5	9	3	3	england
mm.wiki.386	E01010983	3	3	3	5	3	3	1	10	england
mm.domus.SC226	S01007526	5	4	4	5	4	4	6	10	scotland
mm.domus.SC025	S01006828	8	8	7	7	8	6	5	9	scotland
mm.mgs.325	S01006589	6	6	7	4	7	1	1	9	scotland
mm.musa.353	E01018908	4	5	3	4	5	7	2	2	england
mm.domus.SE110	E01026625	1	1	1	1	1	1	7	4	england
mm.domus.WA096	W01000130	8	7	7	8	9	2	6	9	wales
mm.musa.354	E01020540	7	9	9	6	10	9	2	2	england
mm.domus.SE366	E01028767	8	8	9	6	10	8	3	8	england
mm.domus.YH010	E01011008	4	4	5	5	5	3	1	7	england
mm.domus.SE117	E01028713	7	8	9	9	10	6	3	1	england
mm.misc.164	S01011828	6	7	6	7	7	10	6	1	scotland
mm.domus.SC239	S01011045	6	6	8	5	9	9	8	1	scotland
mm.domus.SW102	E01033236	9	8	9	10	8	10	4	6	england
mm.domus.SW138	E01015267	1	2	1	5	1	1	1	5	england
mm.domus.SW139	E01015261	1	2	1	3	2	1	1	8	england
mm.domus.SW140	E01020305	4	3	4	4	4	4	1	10	england
mm.domus.SW141	E01020183	4	4	3	8	5	4	2	10	england
mm.domus.NW118	E01005484	1	1	1	1	1	1	5	2	england
mm.domus.NI014	95MM28W1	1	1	1	2	1	1	1	10	northern_ireland
mm.musa.356	E01028522	3	5	5	5	1	1	1	4	england
mm.wiki.401	E01031967	6	5	5	6	4	5	7	9	england
mm.domus.NW074	E01024904	3	3	3	5	2	1	1	10	england
mm.domus.NW177	E01019375	8	9	10	7	9	6	3	2	england
mm.domus.SE373	E01020935	4	5	4	7	4	2	2	8	england
mm.hha.157	S01012262	5	6	5	7	7	7	6	1	scotland
mm.domus.SE598	E01033383	1	1	2	1	1	3	3	3	england
mm.domus.YH155	E01013366	3	5	4	6	4	1	1	5	england
mm.fcm.254	S01010512	5	6	5	6	4	9	6	2	scotland
mm.mald.149	W01001481	1	2	1	3	2	1	6	9	wales
mm.domus.WA052	W01001913	8	8	10	7	10	3	8	5	wales
mm.mald.151	W01000513	7	10	10	7	6	1	1	9	wales
mm.wiki.010	E01017728	10	9	10	8	10	10	10	3	england
mm.domus.NW090	E01006349	4	5	5	4	3	4	2	5	england
mm.domus.SW204	E01018831	5	5	5	6	5	10	1	6	england
mm.hha.033	E01018845	6	6	7	7	5	9	1	6	england
mm.domus.SC301	S01012292	10	8	9	9	7	9	10	8	scotland
mm.aim.1255	E01023425	10	10	9	10	10	10	8	10	england
mm.mald.155	W01000527	9	10	10	9	9	4	1	8	wales
mm.domus.SW120	E01032086	2	2	2	1	2	2	3	3	england
mm.domus.SE136	E01026698	2	3	2	3	1	2	3	6	england
mm.ace.1283	E01033248	2	2	3	3	2	1	1	3	england
mm.domus.SE278	E01032748	6	8	8	8	5	4	2	3	england
mm.mald.152	W01000620	7	6	6	7	8	1	5	6	wales
mm.misc.158	E01031234	6	5	6	10	7	3	1	8	england
mm.misc.142	S01007412	5	4	4	4	5	9	5	7	scotland
mm.domus.NW021	E01019204	3	5	4	2	1	4	1	8	england
mm.domus.SE374	E01024823	9	9	10	10	9	6	3	9	england
mm.musa.360	W01001116	10	10	10	10	7	9	8	7	wales
mm.domus.YH108	E01033266	3	9	9	5	3	1	1	1	england
mm.aim.1261	E01003895	8	8	9	10	10	4	2	7	england
mm.musa.361	E01006328	1	2	2	2	1	1	1	9	england
mm.domus.NW044	E01032485	8	9	9	10	8	6	3	1	england
mm.hha.068	E01017546	9	8	8	10	9	8	5	5	england
mm.MDN.028	E01029464	5	5	4	4	5	10	4	9	england
mm.domus.SC266	S01012253	6	6	5	6	4	4	4	10	scotland
mm.fcm.257	E01004735	3	5	4	8	4	4	1	2	england
mm.aim.1263	E01023230	10	10	9	10	10	9	8	4	england
mm.misc.042	W01000049	7	7	6	6	9	2	1	8	wales
mm.domus.WA098	W01000189	6	8	9	9	9	10	1	1	wales
mm.fcm.258	W01000597	7	7	7	7	9	9	4	3	wales
mm.domus.NE051	E01008558	7	6	7	10	6	5	4	9	england
mm.domus.SE334	E01033090	2	3	3	5	3	1	1	3	england
mm.domus.WM041	E01009340	2	2	2	3	4	6	1	1	england
mm.wiki.274	E01007126	1	1	1	1	1	4	2	6	england
mm.domus.SE062	E01000854	5	5	6	8	5	6	1	2	england
mm.hha.041	E01020221	6	7	6	6	6	9	2	2	england
mm.domus.SC303	S01009027	4	5	5	7	7	10	7	1	scotland
mm.ace.1167	E01033006	4	9	10	4	3	4	1	1	england
mm.domus.SC200	S01010690	5	4	5	6	6	3	6	10	scotland
mm.domus.NI015	95YY10W1	6	6	7	10	8	10	4	1	northern_ireland
mm.MDN.020	95SS23S2	8	8	8	7	7	9	6	2	northern_ireland
mm.domus.NI016	95XX14W1	9	9	10	10	10	7	1	4	northern_ireland
mm.domus.NI017	95GG12S1	7	5	10	10	10	1	1	10	northern_ireland
mm.MDN.022	95GG37S1	10	10	10	10	10	4	2	8	northern_ireland
mm.aim.0001	E01017528	10	10	9	9	10	10	9	8	england
mm.aim.1267	E01033350	5	8	8	4	5	4	1	2	england
mm.domus.SE381	E01032797	7	10	10	10	10	2	1	5	england
mm.mgs.093	S01006669	6	6	5	9	4	2	1	9	scotland
mm.domus.SC217	S01007641	6	6	7	7	7	4	7	2	scotland
mm.mgs.369	S01007691	8	8	8	6	8	2	1	8	scotland
mm.domus.SE589	E01021736	9	10	10	8	9	8	10	2	england
mm.domus.YH106	E01012914	6	10	10	4	6	3	2	1	england
mm.domus.NE056	E01008397	5	9	10	8	3	5	2	2	england
mm.ace.1237	E01013975	7	9	10	5	5	9	4	1	england
mm.domus.SE389	E01028522	3	5	5	5	1	1	1	4	england
mm.ace.1255	E01032907	2	3	2	4	1	2	3	6	england
mm.mald.154	W01001264	7	10	10	3	7	5	2	7	wales
mm.domus.SC208	S01009722	10	10	10	9	10	8	1	9	scotland
mm.domus.SC222	S01013083	10	10	10	9	10	10	10	7	scotland
mm.musa.016	E01021071	4	3	3	5	4	5	3	7	england
mm.ace.436	E01009671	9	10	10	10	7	10	9	1	england
mm.domus.WM037	E01009671	9	10	10	10	7	10	9	1	england
mm.mgs.296	S01012414	5	6	6	5	8	10	6	1	scotland
mm.mgs.295	S01012414	5	6	6	5	8	10	6	1	scotland
mm.aim.1274	E01002253	10	10	9	9	10	8	9	8	england
mm.domus.SE559	E01031508	7	8	9	9	10	7	2	1	england
mm.ace.1090	E01031194	7	9	10	9	10	10	1	1	england
mm.ace.1102	E01016613	7	5	6	6	9	10	9	3	england
mm.domus.SC201	S01009027	4	5	5	7	7	10	7	1	scotland
mm.musa.362	95OO03W1	4	3	6	6	6	6	6	2	northern_ireland
mm.domus.EM027	E01026167	6	9	9	10	4	1	4	6	england
mm.domus.WA037	W01001597	10	9	9	10	10	10	10	7	wales
mm.mald.157	W01000086	4	5	6	7	6	6	2	1	wales
mm.ace.1155	E01004259	3	3	5	7	3	1	1	3	england
mm.domus.SE182	E01028756	7	6	7	7	8	3	7	7	england
mm.domus.SE063	E01000102	2	2	3	4	3	1	4	2	england
mm.wiki.046	E01019077	7	10	10	9	10	8	1	3	england
mm.musa.364	E01020199	4	4	5	4	5	5	2	7	england
mm.domus.SE398	E01017363	2	2	1	2	2	5	1	8	england
mm.domus.SE364	E01023745	10	10	10	10	10	7	3	8	england
mm.domus.SE397	E01004412	4	4	5	8	5	1	3	2	england
mm.domus.SE168	E01002819	7	10	10	7	10	7	1	3	england
mm.domus.SW050	E01014370	3	4	4	7	2	3	1	6	england
mm.wiki.177	E01033704	3	5	6	9	4	1	2	2	england
mm.domus.NE016	E01027484	6	8	7	6	8	10	1	1	england
mm.musa.366	E01014060	5	8	8	8	8	10	1	1	england
mm.wiki.103	E01013087	3	4	3	3	5	10	2	1	england
mm.musa.368	E01017720	8	10	10	9	10	8	3	1	england
mm.domus.YH122	E01011920	3	5	5	3	2	2	2	7	england
mm.domus.NW101	E01006648	1	1	2	2	1	2	4	5	england
mm.domus.SE395	E01028676	6	5	6	3	7	7	9	7	england
mm.domus.NE073	E01027447	5	9	9	8	8	10	1	1	england
mm.domus.SE501	E01024253	9	8	8	9	9	7	8	7	england
mm.domus.WM049	E01010368	1	1	1	1	1	1	2	4	england
mm.aim.1289	E01004448	3	3	4	5	4	1	3	1	england
mm.domus.SE561	E01022054	2	3	2	2	3	2	6	4	england
mm.musa.370	E01030471	8	10	10	10	10	10	5	1	england
mm.domus.SE480	E01003374	3	2	2	4	4	3	2	3	england
mm.misc.134	E01020320	4	7	6	8	7	9	1	1	england
mm.domus.SE330	E01015740	5	6	8	8	7	1	3	2	england
mm.domus.SE435	E01023514	7	6	7	8	8	4	4	10	england
mm.domus.SW145	E01020485	4	3	4	4	4	6	4	9	england
mm.misc.139	E01010997	8	9	7	8	8	5	5	4	england
mm.domus.SW041	E01032103	5	5	4	6	6	3	6	8	england
mm.ace.1187	E01033459	5	5	7	4	7	4	2	6	england
mm.domus.NW098	E01033300	1	2	1	1	1	1	1	5	england
mm.aim.1295	E01033300	1	2	1	1	1	1	1	5	england
mm.domus.WM122	E01008982	4	5	6	8	5	6	2	1	england
mm.domus.WM016	E01031324	7	7	7	7	7	6	3	9	england
mm.domus.WM019	E01031252	8	8	10	8	8	9	5	1	england
mm.domus.WM085	E01031317	10	10	10	10	9	7	4	6	england
mm.domus.NE035	E01008880	4	4	3	3	2	9	10	6	england
mm.domus.NE072	E01008845	7	7	5	8	3	6	9	8	england
mm.wiki.331	E01029341	3	4	2	3	4	6	2	4	england
mm.domus.SW146	E01029341	3	4	2	3	4	6	2	4	england
mm.wiki.019	E01018298	9	10	10	5	10	9	8	2	england
mm.wiki.483	S01010774	3	3	3	3	4	5	7	3	scotland
mm.musa.371	E01028647	8	9	10	9	10	7	4	1	england
mm.domus.WM093	E01014075	7	7	6	5	8	6	3	5	england
mm.domus.SE400	E01023879	8	7	8	10	6	9	6	4	england
mm.domus.SE159	E01030478	8	9	9	6	9	8	6	1	england
mm.domus.SE405	E01031477	6	7	7	7	8	8	2	2	england
mm.domus.NE061	E01020889	5	6	5	6	7	10	1	1	england
mm.domus.NW067	E01018703	8	8	7	10	8	7	5	4	england
mm.wiki.241	E01033281	4	4	4	5	3	3	3	7	england
mm.domus.NW069	E01024909	1	1	1	2	1	1	2	7	england
mm.musa.372	E01031145	6	7	7	5	7	3	7	4	england
mm.domus.WM075	E01014236	2	2	2	2	1	5	7	5	england
mm.domus.WM111	E01010096	2	2	2	2	2	2	3	4	england
mm.musa.373	E01000852	5	7	8	10	4	3	1	4	england
mm.musa.374	E01031250	10	10	10	9	9	9	8	4	england
mm.domus.EM061	E01027349	2	3	2	4	3	1	2	5	england
mm.wiki.332	E01029316	6	4	6	5	6	5	4	9	england
mm.domus.SW115	E01029078	6	6	5	6	6	6	6	2	england
mm.wiki.487	S01011227	1	1	1	2	2	1	5	8	scotland
mm.wiki.323	E01028927	6	6	5	7	6	7	4	3	england
mm.wiki.446	W01000916	6	7	7	6	4	8	4	4	wales
mm.mald.158	W01000527	9	10	10	9	9	4	1	8	wales
mm.musa.376	W01000460	7	7	8	8	9	7	4	1	wales
mm.domus.SE051	E01023970	6	5	5	3	5	9	8	9	england
mm.aim82M.061	S01009543	4	4	4	5	4	8	7	2	scotland
mm.wiki.204	E01014016	4	4	5	5	6	8	1	3	england
