GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
S01009624	3	3	3	2	3	3	4	6	scotland
S01009625	2	2	2	1	2	4	7	4	scotland
S01009626	1	1	2	1	2	3	2	8	scotland
S01009627	3	3	3	3	3	5	5	8	scotland
S01009628	3	3	3	1	2	8	8	8	scotland
S01009629	2	2	3	2	3	2	4	5	scotland
S01009630	2	2	1	1	2	3	3	4	scotland
S01009631	1	1	1	1	1	2	5	9	scotland
S01009632	1	1	1	1	1	1	2	9	scotland
S01009633	1	1	1	1	1	1	2	9	scotland
S01009634	2	3	1	1	2	2	3	7	scotland
S01009635	3	3	2	3	3	2	6	9	scotland
S01009636	1	1	1	1	1	1	5	9	scotland
S01009637	3	3	2	3	2	2	7	9	scotland
S01009638	1	1	1	1	1	2	4	9	scotland
S01009639	8	8	8	8	6	3	8	7	scotland
S01009640	1	2	1	4	2	2	6	8	scotland
S01009641	2	2	2	3	2	1	5	10	scotland
S01009642	3	3	3	4	3	1	7	10	scotland
S01009643	8	8	9	7	9	8	10	3	scotland
S01009644	4	3	4	3	5	4	6	5	scotland
S01009645	4	3	4	5	5	7	7	8	scotland
S01009646	3	2	3	2	4	3	3	8	scotland
S01009647	1	1	1	2	2	1	6	8	scotland
S01009648	4	4	4	3	5	6	5	4	scotland
S01009649	3	3	3	3	4	5	8	3	scotland
S01009650	9	9	9	9	8	8	10	4	scotland
S01009651	6	7	7	7	9	7	7	1	scotland
S01009652	8	7	8	9	7	8	9	3	scotland
S01009653	9	9	9	9	10	9	10	2	scotland
S01009654	5	6	5	8	7	7	7	1	scotland
S01009655	2	3	2	1	3	6	4	5	scotland
S01009656	1	1	1	1	1	2	7	5	scotland
S01009657	5	6	5	4	5	3	7	8	scotland
S01009658	2	2	2	1	4	1	7	4	scotland
S01009659	2	2	1	3	3	1	7	7	scotland
S01009660	4	4	4	3	4	5	8	3	scotland
S01009661	6	7	6	8	7	7	9	1	scotland
S01009662	6	6	8	5	8	7	5	2	scotland
S01009663	6	6	6	7	7	8	9	2	scotland
S01009664	7	8	8	8	9	8	6	1	scotland
S01009665	6	5	5	6	6	6	5	4	scotland
S01009666	6	6	5	6	5	3	7	7	scotland
S01009667	8	10	8	7	9	6	10	2	scotland
S01009668	9	8	9	8	9	10	9	4	scotland
S01009669	8	9	7	7	7	6	8	3	scotland
S01009670	7	7	8	7	6	9	8	2	scotland
S01009671	7	8	9	9	8	2	9	2	scotland
S01009672	4	4	3	3	5	6	7	4	scotland
S01009673	7	6	7	5	6	6	6	8	scotland
S01009674	7	8	7	7	7	8	9	2	scotland
S01009675	8	7	9	7	8	7	9	3	scotland
S01009676	6	5	6	6	7	9	7	3	scotland
S01009677	7	7	9	9	7	8	6	1	scotland
S01009678	7	7	7	4	7	7	6	8	scotland
S01009679	5	5	5	4	5	5	6	9	scotland
S01009680	6	5	6	5	7	7	4	3	scotland
S01009681	4	6	4	4	6	2	8	2	scotland
S01009682	10	9	9	9	10	10	10	4	scotland
S01009683	8	8	7	8	6	3	9	8	scotland
S01009684	8	8	9	9	10	8	5	2	scotland
S01009685	4	5	4	5	5	7	8	2	scotland
S01009686	4	4	4	5	4	2	3	9	scotland
S01009687	7	7	5	6	7	9	8	7	scotland
S01009688	2	2	2	2	2	2	2	7	scotland
S01009689	5	4	4	5	4	2	4	10	scotland
S01009690	5	4	4	6	5	5	5	9	scotland
S01009691	10	9	9	10	8	5	8	6	scotland
S01009692	8	8	7	7	8	7	8	7	scotland
S01009693	10	10	9	8	10	9	10	3	scotland
S01009694	9	9	8	8	8	9	10	3	scotland
S01009695	8	7	10	9	9	8	9	1	scotland
S01009696	7	7	6	8	9	10	9	1	scotland
S01009697	8	8	8	9	8	9	6	2	scotland
S01009698	8	10	10	9	10	10	7	1	scotland
S01009699	7	7	7	7	8	10	7	2	scotland
S01009700	5	4	6	6	8	8	6	1	scotland
S01009701	7	7	8	8	8	7	6	2	scotland
S01009702	6	7	6	7	8	8	10	1	scotland
S01009703	6	5	5	5	6	6	7	9	scotland
S01009704	9	7	8	8	9	9	8	8	scotland
S01009705	4	4	4	4	5	6	6	2	scotland
S01009706	5	5	5	5	7	9	7	3	scotland
S01009707	8	9	7	7	7	5	8	7	scotland
S01009708	6	5	5	7	6	7	9	5	scotland
S01009709	7	6	6	6	7	5	7	8	scotland
S01009710	6	4	5	8	7	3	9	9	scotland
S01009711	4	4	4	4	4	3	6	9	scotland
S01009712	7	7	6	5	7	4	7	5	scotland
S01009713	6	6	7	7	7	8	8	2	scotland
S01009714	8	8	7	9	8	9	9	2	scotland
S01009715	6	8	7	9	9	7	5	1	scotland
S01009716	9	10	8	8	9	9	8	5	scotland
S01009717	7	7	8	5	6	8	4	4	scotland
S01009718	5	5	5	3	7	6	3	7	scotland
S01009719	6	5	6	4	6	8	4	7	scotland
S01009720	6	6	6	3	5	9	5	8	scotland
S01009721	10	10	10	9	10	3	1	9	scotland
S01009722	10	10	10	9	10	8	1	9	scotland
S01009723	10	10	10	7	10	8	1	8	scotland
S01009724	5	4	5	4	5	5	2	7	scotland
S01009725	10	10	10	6	10	10	1	7	scotland
S01009726	10	10	10	8	10	4	1	7	scotland
S01009727	7	7	6	8	9	10	7	2	scotland
S01009728	10	9	10	9	10	10	9	3	scotland
S01009729	10	10	9	10	10	10	10	4	scotland
S01009730	10	9	10	7	10	10	7	8	scotland
S01009731	10	10	10	10	10	10	10	8	scotland
S01009732	10	10	9	7	10	10	3	7	scotland
S01009733	8	9	7	10	8	10	8	1	scotland
S01009734	9	10	9	10	10	9	10	1	scotland
S01009735	10	10	10	10	10	10	8	3	scotland
S01009736	10	10	10	9	10	9	2	4	scotland
S01009737	6	6	7	4	7	6	9	2	scotland
S01009738	9	8	9	8	10	9	7	2	scotland
S01009739	8	8	9	8	9	10	9	2	scotland
S01009740	5	3	5	5	6	4	7	7	scotland
S01009741	10	10	10	8	10	9	10	5	scotland
S01009742	8	8	8	10	10	6	8	1	scotland
S01009743	8	8	8	8	9	10	9	1	scotland
S01009744	8	8	9	8	10	3	10	1	scotland
S01009745	10	9	9	9	9	10	9	5	scotland
S01009746	7	8	8	9	10	10	7	1	scotland
S01009747	5	5	5	5	4	5	5	8	scotland
S01009748	7	6	7	6	6	8	9	5	scotland
S01009749	8	7	6	8	7	6	7	10	scotland
S01009750	6	6	6	6	5	4	6	6	scotland
S01009751	5	5	5	4	5	6	4	4	scotland
S01009752	10	9	9	10	10	10	10	3	scotland
S01009753	7	5	7	10	6	9	9	7	scotland
S01009754	9	7	7	9	7	10	6	10	scotland
S01009755	9	9	8	9	8	8	9	8	scotland
S01009756	9	8	8	10	9	10	9	3	scotland
S01009757	10	10	9	10	10	10	9	2	scotland
S01009758	7	7	8	7	5	7	2	5	scotland
S01009759	1	1	1	1	1	2	1	9	scotland
S01009760	2	2	1	2	2	3	2	9	scotland
S01009761	6	5	6	5	5	9	3	6	scotland
S01009762	1	1	2	1	2	3	2	10	scotland
S01009763	10	10	9	9	10	9	6	3	scotland
S01009764	1	1	1	1	1	4	2	6	scotland
S01009765	4	3	4	4	2	6	2	5	scotland
S01009766	5	4	6	6	4	5	2	5	scotland
S01009767	1	1	1	1	1	1	3	5	scotland
S01009768	1	1	2	2	1	3	2	6	scotland
S01009769	8	8	9	7	8	3	4	5	scotland
S01009770	6	5	7	6	5	8	3	4	scotland
S01009771	6	4	6	7	5	9	6	5	scotland
S01009772	7	7	8	7	7	6	2	3	scotland
S01009773	9	8	10	6	10	5	6	4	scotland
S01009774	9	9	10	9	10	9	7	2	scotland
S01009775	1	1	1	1	1	1	1	8	scotland
S01009776	1	1	1	1	2	1	1	7	scotland
S01009777	1	2	1	2	2	1	1	7	scotland
S01009778	1	1	1	1	1	3	1	9	scotland
S01009779	1	1	1	1	1	1	1	10	scotland
S01009780	1	1	1	1	1	1	2	5	scotland
S01009781	1	1	1	2	1	1	2	8	scotland
S01009782	5	7	6	3	6	1	2	4	scotland
S01009783	1	1	1	1	1	1	1	5	scotland
S01009784	1	1	1	1	1	5	2	5	scotland
S01009785	1	1	1	1	1	3	3	9	scotland
S01009786	1	1	1	1	1	2	1	9	scotland
S01009787	1	1	1	1	1	1	1	8	scotland
S01009788	3	3	3	3	3	7	3	8	scotland
S01009789	2	2	2	2	1	2	3	9	scotland
S01009790	3	3	3	3	3	6	2	8	scotland
S01009791	1	1	1	1	1	1	2	9	scotland
S01009792	9	9	10	7	9	8	6	5	scotland
S01009793	6	6	6	7	5	9	5	5	scotland
S01009794	10	10	10	7	8	8	9	6	scotland
S01009795	9	8	8	8	9	9	9	6	scotland
S01009796	8	8	9	8	7	10	5	3	scotland
S01009797	7	6	7	7	7	4	7	7	scotland
S01009798	9	8	8	8	8	10	9	4	scotland
S01009799	1	1	1	1	1	2	2	8	scotland
S01009800	2	2	2	3	2	5	2	6	scotland
S01009801	2	2	2	2	2	6	3	6	scotland
S01009802	2	2	2	2	2	3	3	5	scotland
S01009803	1	1	1	1	1	2	2	8	scotland
S01009804	2	2	1	4	2	1	3	4	scotland
S01009805	2	2	2	1	2	2	3	6	scotland
S01009806	2	2	2	4	1	1	2	10	scotland
S01009807	4	4	5	3	3	5	3	9	scotland
S01009808	4	4	4	3	4	3	1	7	scotland
S01009809	4	3	4	4	4	4	2	9	scotland
S01009810	2	1	1	3	2	3	2	8	scotland
S01009811	2	2	2	2	1	5	2	9	scotland
S01009812	2	2	2	2	2	3	4	10	scotland
S01009813	1	1	1	2	2	4	1	7	scotland
S01009814	5	5	4	4	4	3	2	10	scotland
S01009815	3	3	3	4	3	5	2	10	scotland
S01009816	7	6	6	6	5	4	3	9	scotland
S01009817	3	3	2	5	3	4	4	7	scotland
S01009818	8	7	7	7	7	6	7	10	scotland
S01009819	4	4	4	7	3	3	3	10	scotland
S01009820	4	4	4	6	3	2	3	10	scotland
S01009821	5	5	5	5	6	4	5	10	scotland
S01009822	5	4	5	4	6	7	4	4	scotland
S01009823	2	2	2	1	1	5	2	3	scotland
S01009824	3	3	3	3	3	5	3	4	scotland
S01009825	2	2	2	3	2	5	2	8	scotland
S01009826	2	1	2	2	2	5	3	8	scotland
S01009827	2	2	2	1	1	6	2	4	scotland
S01009828	1	1	1	1	1	3	1	8	scotland
S01009829	2	2	2	2	2	2	3	8	scotland
S01009830	3	3	3	3	4	6	3	8	scotland
S01009831	5	4	5	2	5	5	3	10	scotland
S01009832	5	4	5	4	4	5	3	10	scotland
S01009833	3	5	4	5	2	1	3	4	scotland
S01009834	2	2	2	2	2	3	2	8	scotland
S01009835	1	1	2	1	1	2	2	8	scotland
S01009836	4	4	3	4	3	7	4	5	scotland
S01009837	1	1	2	3	1	4	3	7	scotland
S01009838	1	1	1	2	1	2	2	10	scotland
S01009839	1	1	1	1	1	1	1	10	scotland
S01009840	2	2	1	2	1	5	2	10	scotland
S01009841	2	1	1	3	1	2	1	10	scotland
S01009842	1	1	1	2	1	1	2	10	scotland
S01009843	1	1	1	1	1	1	1	9	scotland
S01009844	1	1	1	1	1	1	1	10	scotland
S01009845	1	2	1	1	2	1	1	10	scotland
S01009846	2	2	2	2	1	3	2	9	scotland
S01009847	1	1	1	1	1	1	1	10	scotland
S01009848	1	2	2	1	1	3	1	8	scotland
S01009849	2	2	1	2	2	5	2	10	scotland
S01009850	3	2	2	3	2	5	1	9	scotland
S01009851	1	1	1	2	1	2	3	8	scotland
S01009852	3	4	4	3	3	1	4	5	scotland
S01009853	3	4	3	4	2	7	2	3	scotland
S01009854	2	2	2	2	2	8	2	5	scotland
S01009855	4	4	4	6	4	9	5	3	scotland
S01009856	4	3	4	5	4	3	2	8	scotland
S01009857	4	3	4	5	3	6	3	6	scotland
S01009858	4	3	5	5	4	6	3	6	scotland
S01009859	1	1	1	1	1	1	1	7	scotland
S01009860	1	1	1	1	1	1	1	8	scotland
S01009861	1	1	1	1	1	1	1	6	scotland
S01009862	1	1	1	2	1	1	1	9	scotland
S01009863	2	2	2	2	2	1	1	10	scotland
S01009864	2	2	2	2	4	3	2	10	scotland
S01009865	3	3	3	3	3	2	1	9	scotland
S01009866	4	4	3	5	3	4	1	9	scotland
S01009867	4	4	5	6	3	2	2	8	scotland
S01009868	5	4	6	5	4	2	1	8	scotland
S01009869	5	4	5	4	6	2	1	9	scotland
S01009870	3	3	3	3	2	1	1	9	scotland
S01009871	2	1	1	4	2	2	1	6	scotland
S01009872	4	3	4	5	5	3	1	10	scotland
S01009873	3	3	3	6	3	1	2	5	scotland
S01009874	3	3	2	5	3	3	4	3	scotland
S01009875	2	1	2	3	2	3	1	10	scotland
S01009876	1	1	2	2	4	1	1	8	scotland
S01009877	8	7	7	8	8	7	5	9	scotland
S01009878	3	2	3	3	3	2	1	10	scotland
S01009879	9	8	9	10	10	8	8	3	scotland
S01009880	6	4	7	6	6	9	1	5	scotland
S01009881	4	3	5	3	6	2	1	10	scotland
S01009882	5	4	6	6	7	2	1	10	scotland
S01009883	5	4	6	5	7	4	1	10	scotland
S01009884	3	3	4	2	4	3	1	9	scotland
S01009885	5	3	5	4	5	7	1	10	scotland
S01009886	3	2	4	5	4	5	1	10	scotland
S01009887	1	1	1	1	2	1	1	10	scotland
S01009888	1	2	2	1	3	1	1	10	scotland
S01009889	2	2	3	2	3	1	1	10	scotland
S01009890	2	2	2	2	2	1	1	10	scotland
S01009891	3	3	4	2	3	1	1	10	scotland
S01009892	1	1	1	2	1	1	1	10	scotland
S01009893	1	1	2	1	3	1	1	10	scotland
S01009894	1	1	1	1	1	1	1	10	scotland
S01009895	1	1	1	1	1	1	1	9	scotland
S01009896	1	1	1	2	1	3	1	9	scotland
S01009897	3	3	3	4	2	1	1	10	scotland
S01009898	1	1	1	1	1	2	1	10	scotland
S01009899	4	4	3	4	3	3	1	6	scotland
S01009900	7	6	6	6	7	4	3	9	scotland
S01009901	8	6	8	9	8	3	3	10	scotland
S01009902	2	2	2	5	2	5	2	9	scotland
S01009903	4	4	4	7	3	3	1	7	scotland
S01009904	5	4	7	9	5	1	4	10	scotland
S01009905	3	3	4	1	5	1	1	8	scotland
S01009906	4	3	4	2	6	1	1	10	scotland
S01009907	2	2	2	2	3	1	1	10	scotland
S01009908	5	5	5	6	6	1	2	7	scotland
S01009909	5	5	4	5	6	1	1	10	scotland
S01009910	5	5	5	5	6	2	1	9	scotland
S01009911	7	6	7	9	5	6	3	9	scotland
S01009912	7	6	7	7	7	4	6	9	scotland
S01009913	8	7	9	8	8	4	7	2	scotland
S01009914	7	7	8	6	9	2	5	2	scotland
S01009915	8	6	8	8	8	3	5	7	scotland
S01009916	6	6	6	7	6	7	3	5	scotland
S01009917	9	8	9	10	8	6	3	10	scotland
S01009918	9	8	8	9	8	6	8	10	scotland
S01009919	4	4	4	5	5	2	1	10	scotland
S01009920	8	7	8	9	7	5	4	10	scotland
S01009921	6	6	6	5	6	1	1	10	scotland
S01009922	8	7	7	7	8	5	2	10	scotland
S01009923	6	6	6	8	6	5	1	9	scotland
S01009924	5	4	5	7	5	3	1	10	scotland
S01009925	6	6	5	8	6	4	1	10	scotland
S01009926	6	4	6	5	7	3	1	10	scotland
S01009927	5	5	4	7	5	4	3	5	scotland
S01009928	10	9	9	10	8	9	5	5	scotland
S01009929	9	7	9	9	9	5	3	8	scotland
S01009930	6	5	6	7	7	4	1	6	scotland
S01009931	10	8	9	10	9	7	4	9	scotland
S01009932	7	5	6	9	6	4	4	10	scotland
S01009933	2	1	1	4	2	5	1	9	scotland
S01009934	8	6	7	9	7	5	3	8	scotland
S01009935	1	1	1	3	1	1	1	10	scotland
S01009936	2	2	1	6	1	6	1	10	scotland
S01009937	5	5	7	4	4	1	1	7	scotland
S01009938	1	1	1	3	1	4	2	6	scotland
S01009939	1	1	1	1	1	1	1	6	scotland
S01009940	1	1	1	1	1	1	1	9	scotland
S01009941	5	4	6	5	6	9	5	5	scotland
S01009942	1	1	1	1	1	2	1	8	scotland
S01009943	1	1	1	1	1	2	1	10	scotland
S01009944	3	3	3	4	3	5	2	7	scotland
S01009945	1	1	2	2	2	5	2	4	scotland
S01009946	3	3	3	4	3	4	2	5	scotland
S01009947	3	2	3	5	5	6	2	7	scotland
S01009948	1	1	1	4	2	3	1	4	scotland
S01009949	4	3	4	4	5	4	2	8	scotland
S01009950	10	10	10	10	9	7	9	8	scotland
S01009951	10	10	10	10	10	5	6	8	scotland
S01009952	9	8	8	10	7	6	8	8	scotland
S01009953	8	7	7	8	8	6	6	5	scotland
S01009954	5	3	5	8	6	2	8	7	scotland
S01009955	5	5	5	6	4	3	3	7	scotland
S01009956	4	4	4	6	4	3	2	7	scotland
S01009957	10	10	9	10	9	5	8	5	scotland
S01009958	8	9	8	9	7	6	8	4	scotland
S01009959	9	7	9	10	9	9	9	6	scotland
S01009960	9	7	8	10	7	9	7	6	scotland
S01009961	6	6	6	7	5	6	6	8	scotland
S01009962	5	5	4	5	5	4	1	9	scotland
S01009963	9	9	8	10	8	10	9	6	scotland
S01009964	8	7	7	10	7	8	3	8	scotland
S01009965	7	7	6	8	5	9	4	7	scotland
S01009966	9	9	7	7	8	10	4	7	scotland
S01009967	9	9	8	10	8	8	5	6	scotland
S01009968	7	7	5	7	6	4	4	9	scotland
S01009969	8	8	8	10	8	6	7	2	scotland
S01009970	1	1	1	1	2	3	2	9	scotland
S01009971	1	1	1	1	1	3	3	4	scotland
S01009972	2	2	4	2	2	1	4	4	scotland
S01009973	4	4	4	5	4	6	6	5	scotland
S01009974	1	1	1	1	1	2	2	8	scotland
S01009975	1	1	1	1	1	1	2	6	scotland
S01009976	1	1	1	1	1	2	1	6	scotland
S01009977	1	1	1	1	1	1	1	7	scotland
S01009978	1	1	1	1	1	1	2	6	scotland
S01009979	1	1	1	1	1	3	2	9	scotland
S01009980	1	1	1	1	1	1	2	9	scotland
S01009981	1	1	1	1	1	2	1	5	scotland
S01009982	2	2	2	3	1	3	2	5	scotland
S01009983	1	1	1	1	1	1	1	5	scotland
S01009984	2	2	3	2	2	2	2	4	scotland
S01009985	1	1	1	1	1	1	2	5	scotland
S01009986	1	1	1	1	1	4	2	10	scotland
S01009987	1	1	1	2	1	5	2	9	scotland
S01009988	1	1	1	2	1	7	4	10	scotland
S01009989	3	3	2	3	2	3	3	10	scotland
S01009990	5	4	5	5	6	6	3	10	scotland
S01009991	4	4	4	3	5	5	2	8	scotland
S01009992	1	1	1	2	1	2	2	8	scotland
S01009993	5	5	6	4	6	7	4	5	scotland
S01009994	6	5	6	4	6	6	3	7	scotland
S01009995	5	5	5	4	6	4	2	7	scotland
S01009996	4	3	5	3	4	5	2	9	scotland
S01009997	4	4	5	3	6	4	2	5	scotland
S01009998	6	5	5	7	5	3	8	9	scotland
S01009999	8	8	8	6	7	6	3	7	scotland
S01010000	5	4	5	3	5	3	4	8	scotland
S01010001	4	3	4	5	5	3	6	9	scotland
S01010002	5	5	6	5	5	2	2	7	scotland
S01010003	7	6	6	6	7	3	5	7	scotland
S01010004	9	7	8	8	7	8	8	7	scotland
S01010005	3	2	2	4	2	3	1	9	scotland
S01010006	4	3	4	5	4	4	1	10	scotland
S01010007	8	7	7	9	7	9	4	9	scotland
S01010008	5	5	4	6	4	7	2	8	scotland
S01010009	3	3	2	6	3	2	1	9	scotland
S01010010	8	7	7	9	7	6	5	6	scotland
S01010011	3	2	3	4	2	6	2	10	scotland
S01010012	6	5	5	6	6	6	5	8	scotland
S01010013	4	4	4	6	4	2	2	10	scotland
S01010014	5	4	4	6	5	4	1	10	scotland
S01010015	6	6	6	6	6	3	1	10	scotland
S01010016	3	3	3	3	2	5	2	8	scotland
S01010017	1	1	1	2	1	4	1	8	scotland
S01010018	3	3	3	3	2	2	2	9	scotland
S01010019	1	1	1	1	1	1	1	8	scotland
S01010020	3	3	4	3	2	2	3	7	scotland
S01010021	1	1	1	2	1	1	1	3	scotland
S01010022	2	2	2	1	2	3	1	3	scotland
S01010023	1	1	1	1	1	3	1	4	scotland
S01010024	2	2	2	2	1	2	1	7	scotland
S01010025	1	1	1	2	1	1	1	7	scotland
S01010026	1	1	1	1	1	1	1	7	scotland
S01010027	4	4	5	4	4	4	1	10	scotland
S01010028	1	1	1	3	1	4	1	6	scotland
S01010029	1	1	1	1	1	3	1	5	scotland
S01010030	4	3	4	4	5	7	2	9	scotland
S01010031	4	4	3	7	5	1	1	6	scotland
S01010032	1	1	1	2	1	1	1	5	scotland
S01010033	1	1	1	2	1	1	1	9	scotland
S01010034	1	1	1	1	1	1	1	7	scotland
S01010035	3	5	4	1	4	1	1	6	scotland
S01010036	8	8	10	5	10	5	2	6	scotland
S01010037	1	1	1	1	1	1	2	9	scotland
S01010038	1	2	2	1	1	1	1	8	scotland
S01010039	5	5	5	7	8	1	1	5	scotland
S01010040	3	3	3	4	3	1	1	8	scotland
S01010041	2	3	3	6	2	1	1	5	scotland
S01010042	4	5	5	3	4	1	1	9	scotland
S01010043	1	1	1	1	1	1	1	10	scotland
S01010044	2	2	2	1	1	3	1	10	scotland
S01010045	1	1	1	1	1	3	1	9	scotland
S01010046	1	1	1	2	1	2	2	8	scotland
S01010047	1	1	1	1	1	4	1	9	scotland
S01010048	1	1	1	1	1	4	1	7	scotland
S01010049	1	1	1	1	1	2	1	10	scotland
S01010050	1	1	1	1	1	2	1	9	scotland
S01010051	1	1	1	1	1	1	1	10	scotland
S01010052	1	1	1	1	1	1	1	10	scotland
S01010053	1	1	2	1	1	2	1	8	scotland
S01010054	1	1	1	1	1	1	2	6	scotland
S01010055	1	1	1	1	1	1	1	10	scotland
S01010056	1	1	1	1	1	2	1	10	scotland
S01010057	2	2	3	2	2	3	1	10	scotland
S01010058	1	1	1	1	1	3	1	8	scotland
S01010059	3	3	3	2	3	2	1	9	scotland
S01010060	1	1	1	2	1	2	1	10	scotland
S01010061	4	4	3	4	3	6	4	9	scotland
S01010062	2	2	2	2	1	2	1	9	scotland
S01010063	1	1	1	1	1	1	1	10	scotland
S01010064	3	3	2	4	2	4	2	9	scotland
S01010065	1	1	1	1	1	4	1	8	scotland
S01010066	1	1	1	1	1	4	1	6	scotland
S01010067	1	1	1	1	1	1	1	6	scotland
S01010068	3	2	4	2	3	2	1	8	scotland
S01010069	6	6	5	5	4	4	7	8	scotland
S01010070	7	7	6	6	5	9	4	5	scotland
S01010071	4	4	3	5	2	3	4	9	scotland
S01010072	4	4	3	4	3	6	2	10	scotland
S01010073	6	6	5	7	4	6	6	8	scotland
S01010074	6	5	6	6	4	7	3	6	scotland
S01010075	3	2	2	3	2	10	3	4	scotland
S01010076	3	3	2	2	2	8	2	7	scotland
S01010077	2	2	2	2	1	3	1	6	scotland
S01010078	7	8	7	6	6	8	4	2	scotland
S01010079	9	9	8	8	7	8	9	4	scotland
S01010080	8	8	7	8	7	8	9	5	scotland
S01010081	8	7	7	7	6	8	7	7	scotland
S01010082	6	6	5	5	5	5	7	5	scotland
S01010083	2	2	2	3	2	5	1	3	scotland
S01010084	2	2	2	1	1	5	2	5	scotland
S01010085	6	6	6	4	6	8	7	5	scotland
S01010086	1	1	1	2	1	5	2	7	scotland
S01010087	7	6	7	8	5	10	8	5	scotland
S01010088	8	8	9	6	9	8	8	3	scotland
S01010089	2	2	2	4	1	2	1	7	scotland
S01010090	5	6	6	5	3	7	5	5	scotland
S01010091	5	7	7	3	6	6	5	2	scotland
S01010092	1	1	1	2	1	5	2	8	scotland
S01010093	5	4	4	5	4	6	2	8	scotland
S01010094	6	6	5	6	5	8	3	7	scotland
S01010095	8	9	8	7	6	9	3	5	scotland
S01010096	7	8	7	7	6	9	3	5	scotland
S01010097	6	6	5	6	6	3	4	8	scotland
S01010098	8	8	7	6	7	7	7	7	scotland
S01010099	8	7	7	8	7	6	6	6	scotland
S01010100	5	5	6	5	4	7	6	6	scotland
S01010101	6	6	6	5	4	9	7	4	scotland
S01010102	8	8	8	7	8	8	8	3	scotland
S01010103	7	8	8	6	8	7	5	3	scotland
S01010104	7	7	8	7	6	6	6	4	scotland
S01010105	2	3	3	1	2	2	1	4	scotland
S01010106	2	2	2	2	2	2	1	5	scotland
S01010107	1	1	2	1	1	5	1	6	scotland
S01010108	1	2	1	1	1	5	1	3	scotland
S01010109	2	2	2	2	1	3	1	2	scotland
S01010110	1	1	1	1	1	3	2	9	scotland
S01010111	1	1	1	1	1	2	1	6	scotland
S01010112	1	1	1	1	1	2	1	8	scotland
S01010113	1	1	1	1	1	3	1	9	scotland
S01010114	1	1	1	1	1	2	1	10	scotland
S01010115	4	3	5	3	4	9	3	4	scotland
S01010116	4	4	5	4	5	5	2	5	scotland
S01010117	6	6	8	5	7	1	4	3	scotland
S01010118	1	1	1	1	1	1	1	5	scotland
S01010119	2	2	3	1	1	1	2	2	scotland
S01010120	1	1	1	1	1	2	1	4	scotland
S01010121	1	1	1	1	1	2	1	5	scotland
S01010122	1	1	1	1	1	1	1	10	scotland
S01010123	1	1	2	1	1	3	2	4	scotland
S01010124	3	3	5	2	4	6	2	4	scotland
S01010125	2	1	2	2	1	5	1	6	scotland
S01010126	2	2	2	3	2	4	4	5	scotland
S01010127	2	3	2	3	1	8	2	5	scotland
S01010128	1	1	1	1	1	1	2	2	scotland
S01010129	1	1	1	1	1	1	1	4	scotland
S01010130	1	1	1	1	1	1	2	5	scotland
S01010131	7	6	6	6	5	5	7	9	scotland
S01010132	1	1	1	1	1	2	1	8	scotland
S01010133	1	1	1	1	1	1	1	7	scotland
S01010134	2	2	1	2	1	4	2	9	scotland
S01010135	2	2	2	2	1	5	2	8	scotland
S01010136	3	3	3	5	2	2	2	10	scotland
S01010137	2	1	1	4	1	3	1	10	scotland
S01010138	1	1	1	3	1	1	2	6	scotland
S01010139	1	1	1	2	1	1	2	10	scotland
S01010140	3	3	3	4	3	1	2	10	scotland
S01010141	1	1	1	1	1	1	1	10	scotland
S01010142	1	1	1	2	1	1	1	10	scotland
S01010143	2	2	2	2	1	8	2	10	scotland
S01010144	1	1	1	2	1	2	1	9	scotland
S01010145	2	2	2	2	2	2	1	9	scotland
S01010146	1	1	1	1	1	1	1	10	scotland
S01010147	1	1	1	1	1	2	1	10	scotland
S01010148	1	1	1	1	1	1	1	9	scotland
S01010149	7	8	10	3	6	2	3	6	scotland
S01010150	1	1	1	1	1	2	1	8	scotland
S01010151	1	1	1	1	1	1	1	9	scotland
S01010152	3	3	3	4	3	3	2	10	scotland
S01010153	2	2	1	2	1	2	2	8	scotland
S01010154	1	1	1	3	1	4	2	9	scotland
S01010155	2	2	2	4	2	3	2	10	scotland
S01010156	1	1	2	1	2	2	2	8	scotland
S01010157	1	1	1	1	1	2	4	7	scotland
S01010158	2	2	2	2	2	2	1	9	scotland
S01010159	2	2	1	3	1	2	3	8	scotland
S01010160	1	1	1	1	1	1	1	4	scotland
S01010161	2	2	2	3	2	1	2	7	scotland
S01010162	1	1	1	1	2	1	1	3	scotland
S01010163	1	1	1	1	1	2	2	6	scotland
S01010164	1	1	1	1	1	2	2	7	scotland
S01010165	1	1	1	1	1	3	2	6	scotland
S01010166	2	2	2	2	1	8	1	4	scotland
S01010167	1	1	1	1	1	4	1	6	scotland
S01010168	2	2	2	2	2	3	1	8	scotland
S01010169	1	2	2	1	1	2	1	5	scotland
S01010170	1	1	1	1	1	2	1	4	scotland
S01010171	1	1	1	1	1	1	1	6	scotland
S01010172	1	1	1	1	1	5	2	10	scotland
S01010173	3	3	3	3	3	7	3	8	scotland
S01010174	4	6	6	1	4	2	1	8	scotland
S01010175	2	1	2	2	3	2	2	8	scotland
S01010176	3	2	3	4	2	2	2	9	scotland
S01010177	1	1	1	1	1	2	2	9	scotland
S01010178	1	1	1	1	1	4	2	5	scotland
S01010179	1	1	1	1	1	7	1	7	scotland
S01010180	6	8	7	2	8	3	3	5	scotland
S01010181	1	1	1	1	1	4	1	9	scotland
